time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1702863117360,SELL,LIMIT,IOC,0.295,42056.6,42429.4,FILLED,0.026,0.295
1702863117360,SELL,LIMIT,IOC,0.295,42056.6,42429.4,FILLED,0.026,0.295
1702863262673,SELL,LIMIT,IOC,0.006,41980.0,42400.0,FILLED,0.001,0.006
1702863262673,SELL,LIMIT,IOC,0.006,41980.0,42400.0,FILLED,0.001,0.006
1702863361182,SELL,LIMIT,IOC,0.602,41873.0,42256.3,FILLED,0.500,0.602
1702863361182,SELL,LIMIT,IOC,0.602,41873.0,42256.3,FILLED,0.500,0.602
1702863369748,SELL,LIMIT,IOC,0.019,41843.6,42250.0,FILLED,0.018,0.019
1702863369748,SELL,LIMIT,IOC,0.019,41843.6,42250.0,FILLED,0.018,0.019
1702863445480,SELL,LIMIT,IOC,0.002,41824.6,42212.2,FILLED,0.002,0.002
1702863445480,SELL,LIMIT,IOC,0.002,41824.6,42212.2,FILLED,0.002,0.002
1702863447359,SELL,LIMIT,IOC,0.008,41814.8,42175.3,FILLED,0.007,0.008
1702863447359,SELL,LIMIT,IOC,0.008,41814.8,42175.3,FILLED,0.007,0.008
1702863449486,SELL,LIMIT,IOC,0.018,41769.3,42140.6,FILLED,0.015,0.018
1702863449486,SELL,LIMIT,IOC,0.018,41769.3,42140.6,FILLED,0.015,0.018
1702863642515,SELL,LIMIT,IOC,0.028,41742.7,42176.5,FILLED,0.008,0.028
1702863642515,SELL,LIMIT,IOC,0.028,41742.7,42176.5,FILLED,0.008,0.028
1702863643645,SELL,LIMIT,IOC,0.004,41731.8,42162.4,FILLED,0.004,0.004
1702863643645,SELL,LIMIT,IOC,0.004,41731.8,42162.4,FILLED,0.004,0.004
1702864826874,SELL,LIMIT,IOC,0.002,41815.9,42232.6,FILLED,0.001,0.002
1702864826874,SELL,LIMIT,IOC,0.002,41815.9,42232.6,FILLED,0.001,0.002
1702866961459,SELL,LIMIT,IOC,0.003,41720.4,42106.5,FILLED,0.003,0.003
1702866961459,SELL,LIMIT,IOC,0.003,41720.4,42106.5,FILLED,0.003,0.003
1702867017258,SELL,LIMIT,IOC,0.006,41662.8,42070.0,FILLED,0.006,0.006
1702867017258,SELL,LIMIT,IOC,0.006,41662.8,42070.0,FILLED,0.006,0.006
