time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1708224435041,SELL,LIMIT,IOC,0.142,51554.4,52042.4,FILLED,0.010,0.142
1708224435041,SELL,LIMIT,IOC,0.142,51554.4,52042.4,FILLED,0.010,0.142
1708233244247,BUY,LIMIT,IOC,0.019,52918.5,52399.0,FILLED,0.019,0.019
1708233244247,BUY,LIMIT,IOC,0.019,52918.5,52399.0,FILLED,0.019,0.019
1708238952161,SELL,LIMIT,IOC,0.002,51779.8,52216.7,FILLED,0.002,0.002
1708238952161,SELL,LIMIT,IOC,0.002,51779.8,52216.7,FILLED,0.002,0.002
1708246925176,BUY,LIMIT,IOC,0.001,53223.9,52688.0,FILLED,0.001,0.001
1708246925176,BUY,LIMIT,IOC,0.001,53223.9,52688.0,FILLED,0.001,0.001
1708294224331,BUY,LIMIT,IOC,0.100,53299.6,52787.2,FILLED,0.001,0.100
1708294224331,BUY,LIMIT,IOC,0.100,53299.6,52787.2,FILLED,0.001,0.100
1708294396528,BUY,LIMIT,IOC,0.018,53492.0,53005.2,FILLED,0.008,0.018
1708294396528,BUY,LIMIT,IOC,0.018,53492.0,53005.2,FILLED,0.008,0.018
1708294399076,BUY,LIMIT,IOC,0.005,53555.3,53048.6,FILLED,0.005,0.005
1708294399076,BUY,LIMIT,IOC,0.005,53555.3,53048.6,FILLED,0.005,0.005
1708294400419,BUY,LIMIT,IOC,0.221,53534.0,53077.6,FILLED,0.009,0.221
1708294400419,BUY,LIMIT,IOC,0.221,53534.0,53077.6,FILLED,0.009,0.221
1708294402985,BUY,LIMIT,IOC,0.004,53562.5,53037.3,FILLED,0.004,0.004
1708294402985,BUY,LIMIT,IOC,0.004,53562.5,53037.3,FILLED,0.004,0.004
1708294910998,BUY,LIMIT,IOC,0.053,53676.7,53168.0,FILLED,0.002,0.053
1708294910998,BUY,LIMIT,IOC,0.053,53676.7,53168.0,FILLED,0.002,0.053
1708295361811,SELL,LIMIT,IOC,0.001,52501.8,53005.1,FILLED,0.001,0.001
1708295361811,SELL,LIMIT,IOC,0.001,52501.8,53005.1,FILLED,0.001,0.001
1708295785746,BUY,LIMIT,IOC,0.004,53689.5,53163.1,FILLED,0.004,0.004
1708295785746,BUY,LIMIT,IOC,0.004,53689.5,53163.1,FILLED,0.004,0.004
