time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1697104669120,SELL,LIMIT,IOC,0.006,26969.2,27227.1,FILLED,0.002,0.006
1697104669120,SELL,LIMIT,IOC,0.006,26969.2,27227.1,FILLED,0.002,0.006
1697127993567,SELL,LIMIT,IOC,0.010,26867.3,27132.0,FILLED,0.010,0.010
1697127993567,SELL,LIMIT,IOC,0.010,26867.3,27132.0,FILLED,0.010,0.010
1697132091726,SELL,LIMIT,IOC,0.023,26854.7,27121.1,FILLED,0.023,0.023
1697132091726,SELL,LIMIT,IOC,0.023,26854.7,27121.1,FILLED,0.023,0.023
