time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1696990994989,SELL,LIMIT,IOC,0.043,27735.8,28008.6,FILLED,0.043,0.043
1696990994989,SELL,LIMIT,IOC,0.043,27735.8,28008.6,FILLED,0.043,0.043
1696991643696,SELL,LIMIT,IOC,0.002,27608.7,27860.7,FILLED,0.002,0.002
1696991643696,SELL,LIMIT,IOC,0.002,27608.7,27860.7,FILLED,0.002,0.002
1696991650434,SELL,LIMIT,IOC,0.005,27590.8,27860.0,FILLED,0.005,0.005
1696991650434,SELL,LIMIT,IOC,0.005,27590.8,27860.0,FILLED,0.005,0.005
1696991680739,SELL,LIMIT,IOC,0.007,27533.4,27795.6,FILLED,0.007,0.007
1696991680739,SELL,LIMIT,IOC,0.007,27533.4,27795.6,FILLED,0.007,0.007
1696991682444,SELL,LIMIT,IOC,0.019,27530.1,27787.1,FILLED,0.014,0.019
1696991682444,SELL,LIMIT,IOC,0.019,27530.1,27787.1,FILLED,0.014,0.019
1696991687168,SELL,LIMIT,IOC,0.011,27498.9,27752.1,FILLED,0.010,0.011
1696991687168,SELL,LIMIT,IOC,0.011,27498.9,27752.1,FILLED,0.010,0.011
1696991693632,SELL,LIMIT,IOC,1.772,27485.5,27709.0,FILLED,0.147,1.772
1696991693632,SELL,LIMIT,IOC,1.772,27485.5,27709.0,FILLED,0.147,1.772
1696995307930,SELL,LIMIT,IOC,0.005,27404.0,27655.1,FILLED,0.005,0.005
1696995307930,SELL,LIMIT,IOC,0.005,27404.0,27655.1,FILLED,0.005,0.005
1696996810906,SELL,LIMIT,IOC,0.038,27339.1,27596.7,FILLED,0.006,0.038
1696996810906,SELL,LIMIT,IOC,0.038,27339.1,27596.7,FILLED,0.006,0.038
1697037440336,SELL,LIMIT,IOC,0.014,27322.8,27585.2,FILLED,0.010,0.014
1697037440336,SELL,LIMIT,IOC,0.014,27322.8,27585.2,FILLED,0.010,0.014
1697037594046,SELL,LIMIT,IOC,0.017,27288.4,27535.2,FILLED,0.017,0.017
1697037594046,SELL,LIMIT,IOC,0.017,27288.4,27535.2,FILLED,0.017,0.017
1697038034961,SELL,LIMIT,IOC,0.039,27212.5,27439.0,FILLED,0.039,0.039
1697038034961,SELL,LIMIT,IOC,0.039,27212.5,27439.0,FILLED,0.039,0.039
1697038038130,SELL,LIMIT,IOC,0.296,27206.9,27400.7,FILLED,0.094,0.296
1697038038130,SELL,LIMIT,IOC,0.296,27206.9,27400.7,FILLED,0.094,0.296
1697039006731,SELL,LIMIT,IOC,0.024,27074.4,27335.0,FILLED,0.024,0.024
1697039006731,SELL,LIMIT,IOC,0.024,27074.4,27335.0,FILLED,0.024,0.024
1697039080945,SELL,LIMIT,IOC,0.010,27059.2,27295.1,FILLED,0.006,0.010
1697039080945,SELL,LIMIT,IOC,0.010,27059.2,27295.1,FILLED,0.006,0.010
1697040733166,SELL,LIMIT,IOC,0.004,26994.9,27210.0,FILLED,0.004,0.004
1697040733166,SELL,LIMIT,IOC,0.004,26994.9,27210.0,FILLED,0.004,0.004
1697044153478,SELL,LIMIT,IOC,0.257,26924.0,27180.9,FILLED,0.073,0.257
1697044153478,SELL,LIMIT,IOC,0.257,26924.0,27180.9,FILLED,0.073,0.257
1697046536258,SELL,LIMIT,IOC,0.001,26860.2,27134.4,FILLED,0.001,0.001
1697046536258,SELL,LIMIT,IOC,0.001,26860.2,27134.4,FILLED,0.001,0.001
