time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1700182838808,BUY,LIMIT,IOC,0.005,38141.5,37772.9,FILLED,0.005,0.005
1700182838808,BUY,LIMIT,IOC,0.005,38141.5,37772.9,FILLED,0.005,0.005
1700186738840,BUY,LIMIT,IOC,0.001,38340.1,37966.7,FILLED,0.001,0.001
1700186738840,BUY,LIMIT,IOC,0.001,38340.1,37966.7,FILLED,0.001,0.001
1700186774424,BUY,LIMIT,IOC,0.002,38343.7,37975.0,FILLED,0.002,0.002
1700186774424,BUY,LIMIT,IOC,0.002,38343.7,37975.0,FILLED,0.002,0.002
1700232321310,SELL,LIMIT,IOC,0.004,37230.3,37501.8,FILLED,0.002,0.004
1700232321310,SELL,LIMIT,IOC,0.004,37230.3,37501.8,FILLED,0.002,0.004
1700232543028,SELL,LIMIT,IOC,0.001,37020.2,37365.1,FILLED,0.001,0.001
1700232543028,SELL,LIMIT,IOC,0.001,37020.2,37365.1,FILLED,0.001,0.001
1700232650425,SELL,LIMIT,IOC,0.023,36972.5,37299.0,FILLED,0.001,0.023
1700232650425,SELL,LIMIT,IOC,0.023,36972.5,37299.0,FILLED,0.001,0.023
1700232652230,SELL,LIMIT,IOC,0.003,36933.3,37254.7,FILLED,0.002,0.003
1700232652230,SELL,LIMIT,IOC,0.003,36933.3,37254.7,FILLED,0.002,0.003
1700232655393,SELL,LIMIT,IOC,0.001,36918.8,37250.1,FILLED,0.001,0.001
1700232655393,SELL,LIMIT,IOC,0.001,36918.8,37250.1,FILLED,0.001,0.001
1700232674133,SELL,LIMIT,IOC,1.323,36893.6,37217.1,FILLED,0.323,1.323
1700232674133,SELL,LIMIT,IOC,1.323,36893.6,37217.1,FILLED,0.323,1.323
1700232681241,SELL,LIMIT,IOC,0.034,36886.8,37198.3,FILLED,0.012,0.034
1700232681241,SELL,LIMIT,IOC,0.034,36886.8,37198.3,FILLED,0.012,0.034
1700235268166,SELL,LIMIT,IOC,0.004,37079.7,37418.0,FILLED,0.001,0.004
1700235268166,SELL,LIMIT,IOC,0.004,37079.7,37418.0,FILLED,0.001,0.004
1700236546144,SELL,LIMIT,IOC,0.015,36909.3,37273.6,FILLED,0.015,0.015
1700236546144,SELL,LIMIT,IOC,0.015,36909.3,37273.6,FILLED,0.015,0.015
1700240593269,BUY,LIMIT,IOC,0.001,38075.7,37907.6,FILLED,0.001,0.001
1700240593269,BUY,LIMIT,IOC,0.001,38075.7,37907.6,FILLED,0.001,0.001
1700240596931,BUY,LIMIT,IOC,0.180,38379.8,38189.4,FILLED,0.074,0.180
1700240596931,BUY,LIMIT,IOC,0.180,38379.8,38189.4,FILLED,0.074,0.180
