time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1697589013874,SELL,LIMIT,IOC,0.004,28761.6,28959.7,FILLED,0.004,0.004
1697589013874,SELL,LIMIT,IOC,0.004,28761.6,28959.7,FILLED,0.004,0.004
1697605010474,BUY,LIMIT,IOC,0.001,29449.8,29310.0,FILLED,0.001,0.001
1697605010474,BUY,LIMIT,IOC,0.001,29449.8,29310.0,FILLED,0.001,0.001
1697605013124,BUY,LIMIT,IOC,0.010,29482.3,29368.1,FILLED,0.010,0.010
1697605013124,BUY,LIMIT,IOC,0.010,29482.3,29368.1,FILLED,0.010,0.010
1697605017392,BUY,LIMIT,IOC,0.006,29675.6,29460.0,FILLED,0.006,0.006
1697605017392,BUY,LIMIT,IOC,0.006,29675.6,29460.0,FILLED,0.006,0.006
1697605046995,BUY,LIMIT,IOC,0.002,29757.7,29530.0,FILLED,0.002,0.002
1697605046995,BUY,LIMIT,IOC,0.002,29757.7,29530.0,FILLED,0.002,0.002
1697605049033,BUY,LIMIT,IOC,0.038,29785.2,29530.0,FILLED,0.038,0.038
1697605049033,BUY,LIMIT,IOC,0.038,29785.2,29530.0,FILLED,0.038,0.038
1697623163625,SELL,LIMIT,IOC,0.003,28661.4,28895.3,FILLED,0.003,0.003
1697623163625,SELL,LIMIT,IOC,0.003,28661.4,28895.3,FILLED,0.003,0.003
1697623164659,SELL,LIMIT,IOC,0.031,28623.0,28895.3,FILLED,0.031,0.031
1697623164659,SELL,LIMIT,IOC,0.031,28623.0,28895.3,FILLED,0.031,0.031
1697623183604,SELL,LIMIT,IOC,0.004,28531.3,28750.0,FILLED,0.004,0.004
1697623183604,SELL,LIMIT,IOC,0.004,28531.3,28750.0,FILLED,0.004,0.004
1697639648371,SELL,LIMIT,IOC,0.042,28510.2,28793.5,FILLED,0.004,0.042
1697639648371,SELL,LIMIT,IOC,0.042,28510.2,28793.5,FILLED,0.004,0.042
1697639828147,SELL,LIMIT,IOC,0.008,28440.1,28720.0,FILLED,0.002,0.008
1697639828147,SELL,LIMIT,IOC,0.008,28440.1,28720.0,FILLED,0.002,0.008
1697639863477,SELL,LIMIT,IOC,0.005,28412.7,28700.4,FILLED,0.004,0.005
1697639863477,SELL,LIMIT,IOC,0.005,28412.7,28700.4,FILLED,0.004,0.005
1697655674945,SELL,LIMIT,IOC,0.017,28512.6,28796.1,FILLED,0.009,0.017
1697655674945,SELL,LIMIT,IOC,0.017,28512.6,28796.1,FILLED,0.009,0.017
