,price,amount
634,32011.100000000002,341296.528
635,32010.11,502442.3265999999
636,32010.000000000004,2173391.6999999997
637,32010.000000000004,114945.0
638,32010.000000000004,1504004.4
639,32008.9,200608.506
640,32008.68,106356.11399999999
641,32004.390000000003,424087.26240000007
642,31999.000000000004,976144.0399999999
643,31999.000000000004,221229.45
644,31997.9,136543.766
645,31996.800000000003,302195.23199999996
646,31994.820000000003,296097.516
647,31994.490000000005,127774.3587
648,31992.4,113805.692
649,31991.960000000003,160017.96719999998
650,31991.850000000002,144719.496
651,31988.770000000004,110477.5793
652,31988.000000000004,780972.4800000001
653,31988.000000000004,141968.56
654,31985.470000000005,132274.4573
655,31984.700000000004,100955.344
656,31984.260000000002,149395.5708
657,31983.600000000002,214406.424
658,31982.720000000005,186459.2576
659,31982.61,291158.05139999994
660,31982.500000000004,289499.775
661,31982.170000000002,106878.5972
662,31981.950000000004,249226.61399999997
663,31979.31,145186.0674
664,31979.200000000004,136347.68000000002
665,31988.11,132052.7341
666,31988.000000000004,154705.6
667,31988.000000000004,241364.00000000003
668,31988.000000000004,109486.2
669,31986.350000000002,129137.6185
670,31984.480000000003,169256.05279999998
671,31977.220000000005,120699.4704
672,31977.000000000004,442125.63
673,31975.9,462633.13499999995
674,31977.11,138722.5172
675,31975.9,374205.23699999996
676,31975.9,100375.257
677,31975.9,185867.18600000002
678,31975.9,1717861.6239999998
679,31975.9,335310.915
680,31975.9,155054.046
681,31975.9,125810.63200000001
682,31975.9,130490.741
683,31975.9,100636.87800000001
684,31974.800000000003,247514.02000000002
685,31973.260000000002,230352.805
686,31973.040000000005,470323.4184
687,31972.600000000002,235463.66600000003
688,31972.16,539806.3232
689,31971.720000000005,124689.708
690,31971.500000000004,589380.07
691,31969.960000000003,145753.954
692,31969.740000000005,180716.2212
693,31969.08,285222.31919999997
694,31968.200000000004,123862.24399999999
695,31967.100000000002,127752.156
696,31966.000000000004,997833.2200000001
697,31964.790000000005,102636.03480000001
698,31963.800000000003,190620.47999999998
699,31963.470000000005,101992.527
700,31960.500000000004,536006.64
701,31957.200000000004,238255.45200000002
702,31956.210000000003,275491.5813
703,31956.100000000002,581426.714
704,31955.000000000004,5574259.25
705,31954.890000000003,147922.0908
706,31951.81,123624.4576
707,31950.600000000002,133350.18600000002
708,31949.170000000002,116846.8281
709,31949.500000000004,143772.75
710,31944.000000000004,4042106.64
711,31944.000000000004,212311.44
712,31944.000000000004,917751.12
713,31943.340000000004,262835.6094
714,31942.13,149808.58969999998
715,31941.800000000003,112231.87000000001
716,31939.93,253951.4798
717,31938.500000000004,169767.64500000002
718,31938.170000000002,111667.4562
719,31938.170000000002,145957.4369
720,31936.300000000003,108786.651
721,31934.320000000003,133108.052
722,31933.000000000004,183063.18
723,31933.000000000004,394372.55000000005
724,31933.000000000004,250499.87
725,31933.000000000004,111010.72
726,31933.000000000004,107381.97
727,31933.000000000004,176850.75999999998
728,31933.000000000004,295264.13
729,31933.000000000004,157545.81
730,31931.9,212492.28
731,31931.13,118551.57719999999
732,31930.800000000003,111351.408
733,31930.470000000005,231234.6582
734,31929.480000000003,742476.5172
735,31927.500000000004,374799.825
736,31935.530000000002,102077.5668
737,31949.06,178566.2008
738,31945.210000000003,132921.1147
739,31943.450000000004,130271.197
740,31942.9,593353.887
741,31944.000000000004,157222.56
742,31940.260000000002,119601.7554
743,31940.040000000005,659416.6440000001
744,31940.370000000003,194662.0368
745,31939.38,497005.7886
746,31939.93,389696.1823
747,31938.280000000002,859023.5928
748,31937.950000000004,362495.7325
749,31937.730000000003,108268.9047
750,31937.510000000002,104667.93049999999
751,31935.420000000002,138454.5618
752,31933.220000000005,187273.8202
753,31933.88,140073.61000000002
754,31934.43,141788.86920000002
755,31934.320000000003,108170.2512
756,31932.780000000002,148574.5164
757,31932.56,103287.31679999999
758,31932.230000000003,151620.03389999998
759,31932.340000000004,170344.5192
760,31932.010000000002,164711.1134
761,31933.11,333991.3005
762,31931.790000000005,120760.22400000002
763,31931.570000000003,102413.2536
764,31930.91,130278.1128
765,31931.13,167725.51739999998
766,31930.91,145140.5
767,31930.800000000003,216955.272
768,31930.690000000006,141017.5382
769,31930.470000000005,103861.1106
770,31930.030000000002,127894.28379999999
771,31929.920000000002,306120.8512
772,31929.81,357294.57389999996
773,31929.480000000003,168558.6276
774,31927.61,721186.6597
775,31927.500000000004,188575.425
776,31925.300000000003,103089.696
777,31925.63,228558.4875
778,31924.31,191836.081
779,31924.200000000004,445487.7
780,31923.980000000003,163479.7994
781,31923.65,130683.81450000001
782,31922.220000000005,155112.96899999998
783,31922.000000000004,355059.7
784,31936.850000000002,102255.987
785,31933.33,102593.0802
786,31933.220000000005,150376.436
787,31933.11,115713.9786
788,31932.56,145148.0
789,31931.9,116145.02900000001
790,31932.780000000002,145149.0
791,31932.890000000003,147762.191
792,31931.790000000005,140732.1072
793,31930.91,350020.82979999995
794,31931.570000000003,274611.50200000004
795,31930.91,218494.5087
796,31941.030000000002,138943.4805
797,31948.18,260377.667
798,31940.480000000003,113737.14559999999
799,31935.530000000002,111454.9997
800,31935.090000000004,142488.5652
801,31931.020000000004,152543.191
802,31929.370000000003,106092.5885
803,31927.390000000003,110062.4208
804,31926.290000000005,108984.7445
805,31936.08,115608.6096
806,31934.320000000003,132091.96
807,31933.88,107384.9292
808,31927.61,119583.412
809,31922.88,142985.4816
810,31922.000000000004,1001799.42
811,31920.350000000002,135197.1915
812,31919.800000000003,223960.924
813,31919.58,176631.3486
814,31918.480000000003,115370.7968
815,31918.260000000002,156776.6898
816,31917.600000000002,327213.432
817,31916.500000000004,421442.875
818,31913.31,308340.5988
819,31913.420000000002,131454.2782
820,31912.100000000002,676681.575
821,31911.000000000004,1546058.94
822,31909.460000000003,166799.44999999998
823,31908.800000000003,164214.288
824,31907.700000000004,491494.60799999995
825,31906.600000000002,240401.728
826,31905.720000000005,206284.9824
827,31905.500000000004,377297.04
828,31905.280000000002,237172.24959999998
829,31904.730000000003,270436.0932
830,31904.070000000003,230985.46680000002
831,31904.070000000003,234262.8849
832,31903.190000000006,112299.2288
