,price,amount
695,27705.984,122541.25840000002
696,27705.984,153191.0032
697,27706.079999999998,214866.42250000002
698,27709.248,190414.4886
699,27714.719999999998,165913.0165
700,27714.912,100148.9893
701,27718.464,301438.296
702,27720.575999999997,245442.59999999998
703,27722.784,101332.5511
704,27724.992,343039.0156
705,27724.992,184862.1602
706,27718.559999999998,126552.5505
707,27720.192,103777.4688
708,27720.575999999997,170423.7912
709,27691.584,170447.4686
710,27691.68,158852.1685
711,27686.879999999997,111468.5325
712,27687.744,108645.55380000001
713,27687.84,121768.81300000001
714,27665.76,118876.3125
715,27666.048,114958.1932
716,27629.471999999998,127757.5273
717,27593.855999999996,534056.0879999999
718,27630.239999999998,114320.118
719,27630.528,114551.564
720,27631.967999999997,172699.8
721,27632.255999999998,124661.77160000001
722,27632.64,144179.056
723,27560.735999999997,110099.3985
724,27557.855999999996,243599.9646
725,27564.095999999998,167911.2848
726,27555.072,130915.29520000001
727,27567.744,167904.79080000002
728,27560.832,107889.17360000001
729,27565.632,200023.1172
730,27570.528,124067.376
731,27574.656,172341.59999999998
732,27575.232,109266.8568
733,27576.384000000002,138571.3296
734,27568.895999999997,115588.34000000001
735,27573.12,118765.46999999999
736,27577.344,101145.6544
737,27578.015999999996,145588.9428
738,27581.568,125955.8272
739,27584.735999999997,117062.72339999999
740,27585.792,131463.54
741,27586.464,110087.2329
742,27589.344,238101.78650000002
743,27590.015999999996,132259.6392
744,27590.208,105388.84659999999
745,27590.879999999997,150025.41
746,27592.32,112007.574
747,27594.239999999998,131245.104
748,27594.912,112822.9475
749,27600.095999999998,126356.68949999998
750,27595.967999999997,170002.66119999997
751,27595.296,167037.7761
752,27595.007999999998,169306.87199999997
753,27599.807999999997,169307.5722
754,27602.688,130537.712
755,27606.912,110025.0472
756,27605.28,120945.63300000002
757,27607.775999999998,112731.752
758,27607.872,117132.14860000001
759,27604.704,234783.7585
760,27610.464,126461.67730000001
761,27611.52,159053.86000000002
762,27611.424,309995.75820000004
763,27613.055999999997,132111.2148
764,27612.384000000002,140708.1068
765,27614.112,125730.50370000002
766,27616.127999999997,101719.4048
767,27615.647999999997,126658.01889999998
768,27616.895999999997,127958.28480000001
769,27618.239999999998,130783.87400000001
770,27617.28,120710.52799999999
771,27619.68,130186.51250000001
772,27621.6,115694.2225
773,27621.695999999996,238582.39919999999
774,27622.175999999996,169991.4748
775,27622.464,132386.41340000002
776,27624.48,166178.5125
777,27625.248,171046.3272
778,27625.44,119393.6985
779,27628.8,124617.40000000001
780,27629.088,308524.816
781,27629.76,113541.045
782,27630.528,178734.978
783,27631.2,111877.5775
784,27624.095999999998,116481.6048
785,27591.552,147126.2028
786,27594.336,155218.14
787,27597.12,138876.757
788,27599.904,134290.78290000002
789,27602.688,161734.5
790,27576.0,126390.00000000001
791,27578.784,145190.8066
792,27585.12,105426.8805
793,27585.12,131316.665
794,27585.12,136201.53
795,27586.272,108017.4963
796,27590.112,141226.8858
797,27592.8,161072.97
798,27584.352,105107.8746
799,27590.208,188849.2258
800,27597.024,167335.7049
801,27598.175999999996,128015.2893
802,27594.816,283163.05460000003
803,27596.928,425510.1336
804,27600.0,111722.5
805,27599.712,319207.9191
806,27620.832,165638.6769
807,27621.695999999996,173556.32319999998
808,27621.695999999996,182964.96339999998
809,27624.96,216712.05599999998
810,27626.112,131367.918
811,27626.304,106735.3766
812,27622.944,100996.389
813,27623.712,383422.8775
814,27623.807999999997,330823.87559999997
815,27623.807999999997,165685.2984
816,27624.672,102930.6789
817,27624.768,118469.9686
818,27624.864,153030.23619999998
819,27626.015999999996,108029.2334
820,27626.112,220001.694
821,27626.399999999998,205701.56999999998
822,27627.167999999998,133387.42049999998
823,27620.447999999997,120148.9488
824,27629.664,101826.8242
825,27643.2,187282.68
826,27644.544,174074.238
827,27648.0,832377.6
828,27648.0,230572.80000000002
829,27648.0,119145.59999999999
830,27648.0,162057.6
831,27648.0,134697.59999999998
832,27648.0,201830.4
833,27648.0,360604.80000000005
834,27648.0,192614.4
835,27648.0,1005811.2
836,27648.0,349603.19999999995
837,27647.904,107164.42790000001
838,27647.904,146188.2924
839,27647.904,135244.3304
840,27648.0,231292.80000000002
841,27648.0,111513.59999999999
842,27648.0,144000.0
843,27648.0,192729.6
844,27649.824,179867.8655
845,27654.624,173705.60700000002
846,27654.624,216915.95700000002
847,27654.624,168145.8753
848,27645.024,103956.80900000001
849,27647.712,111339.64020000001
850,27651.744,351090.7371
851,27651.744,102858.72690000001
852,27651.744,144854.8131
853,27654.624,102178.07430000001
854,27658.944,115476.09120000001
855,27664.415999999997,149560.749
856,27667.2,235459.4
857,27668.544,131310.2984
858,27675.647999999997,139733.1936
859,27675.647999999997,113902.5888
860,27675.552,361165.9536
861,27677.952,671939.9472
862,27674.879999999997,108479.764
863,27675.552,123156.20640000001
864,27678.144,452883.6312
865,27683.039999999997,135300.858
866,27683.424,179711.5608
867,27669.695999999996,125753.0038
868,27670.079999999998,162158.198
869,27683.039999999997,150613.03949999998
870,27683.039999999997,176248.688
871,27681.12,119865.0165
872,27681.12,283933.32149999996
873,27683.807999999997,113301.7517
874,27686.879999999997,152479.7235
875,27679.104,347545.74960000004
876,27682.079999999998,134892.469
877,27682.464,118400.2054
878,27681.6,137542.94999999998
879,27683.136,173106.1098
880,27683.52,183691.69
881,27684.384000000002,162559.24229999998
882,27687.167999999998,135926.6904
883,27686.879999999997,252815.823
884,27689.76,102769.39050000001
885,27689.088,135416.946
886,27689.184,289899.9879
887,27690.719999999998,184085.599
888,27688.992,114620.8898
889,27684.672,132194.3088
890,27686.879999999997,269774.03699999995
