,price,amount
783,28494.675,111877.5775
784,28487.349,116481.6048
785,28453.788,147126.2028
786,28456.659,155218.14
787,28459.53,138876.757
788,28462.401,134290.78290000002
789,28465.271999999997,161734.5
790,28437.75,126390.00000000001
791,28440.621000000003,145190.8066
792,28447.155,105426.8805
793,28447.155,131316.665
794,28447.155,136201.53
795,28448.343,108017.4963
796,28452.303,141226.8858
797,28455.075,161072.97
798,28446.363,105107.8746
799,28452.402,188849.2258
800,28459.431,167335.7049
801,28460.619,128015.2893
802,28457.154,283163.05460000003
803,28459.332,425510.1336
804,28462.5,111722.5
805,28462.203,319207.9191
806,28483.983,165638.6769
807,28484.874,173556.32319999998
808,28484.874,182964.96339999998
809,28488.239999999998,216712.05599999998
810,28489.428,131367.918
811,28489.626,106735.3766
812,28486.161,100996.389
813,28486.953,383422.8775
814,28487.052,330823.87559999997
815,28487.052,165685.2984
816,28487.943,102930.6789
817,28488.041999999998,118469.9686
818,28488.141,153030.23619999998
819,28489.328999999998,108029.2334
820,28489.428,220001.694
821,28489.725,205701.56999999998
822,28490.517,133387.42049999998
823,28483.587,120148.9488
824,28493.091,101826.8242
825,28507.05,187282.68
826,28508.436,174074.238
827,28512.0,832377.6
828,28512.0,230572.80000000002
829,28512.0,119145.59999999999
830,28512.0,162057.6
831,28512.0,134697.59999999998
832,28512.0,201830.4
833,28512.0,360604.80000000005
834,28512.0,192614.4
835,28512.0,1005811.2
836,28512.0,349603.19999999995
837,28511.901,107164.42790000001
838,28511.901,146188.2924
839,28511.901,135244.3304
840,28512.0,231292.80000000002
841,28512.0,111513.59999999999
842,28512.0,144000.0
843,28512.0,192729.6
844,28513.881,179867.8655
845,28518.831000000002,173705.60700000002
846,28518.831000000002,216915.95700000002
847,28518.831000000002,168145.8753
848,28508.931,103956.80900000001
849,28511.703,111339.64020000001
850,28515.861,351090.7371
851,28515.861,102858.72690000001
852,28515.861,144854.8131
853,28518.831000000002,102178.07430000001
854,28523.286,115476.09120000001
855,28528.929,149560.749
856,28531.8,235459.4
857,28533.186,131310.2984
858,28540.512,139733.1936
859,28540.512,113902.5888
860,28540.413,361165.9536
861,28542.888,671939.9472
862,28539.72,108479.764
863,28540.413,123156.20640000001
864,28543.086000000003,452883.6312
865,28548.135,135300.858
866,28548.531000000003,179711.5608
867,28534.374,125753.0038
868,28534.77,162158.198
869,28548.135,150613.03949999998
870,28548.135,176248.688
871,28546.155,119865.0165
872,28546.155,283933.32149999996
873,28548.927,113301.7517
874,28552.095,152479.7235
875,28544.076,347545.74960000004
876,28547.145,134892.469
877,28547.541,118400.2054
878,28546.65,137542.94999999998
879,28548.233999999997,173106.1098
880,28548.63,183691.69
881,28549.521,162559.24229999998
882,28552.392,135926.6904
883,28552.095,252815.823
884,28555.065,102769.39050000001
885,28554.372,135416.946
886,28554.471,289899.9879
887,28556.055,184085.599
888,28554.273,114620.8898
889,28549.818,132194.3088
890,28552.095,269774.03699999995
891,28557.441000000003,461534.4
892,28557.738,221308.0464
893,28553.976000000002,185139.3656
894,28559.421000000002,115391.6
895,28558.53,133071.211
896,28561.5,187149.95
897,28563.678,383849.66880000004
898,28565.756999999998,184032.7254
899,28566.351000000002,149266.3977
900,28565.46,302245.64999999997
901,28562.589,161825.8199
902,28568.43,127865.367
903,28568.628,160705.7468
904,28563.678,234164.4552
905,28569.42,110237.56
906,28570.41,126258.125
907,28567.935,174610.6815
908,28571.796000000002,102714.16360000001
909,28571.895,166900.2715
910,28572.192,273369.4976
911,28572.192,154030.08959999998
912,28572.192,140985.008
913,28575.162,115455.2
914,28575.261000000002,438933.32730000006
915,28575.36,350437.824
916,28575.36,220434.368
917,28576.548,159595.6908
918,28579.913999999997,130081.9116
919,28584.863999999998,169834.5152
920,28584.863999999998,168708.4448
921,28581.993000000002,206656.47060000003
922,28581.993000000002,250972.9951
923,28581.993000000002,363164.53530000005
924,28581.993000000002,279901.4365
925,28584.863999999998,100537.8752
926,28586.25,110389.125
927,28586.843999999997,223092.88559999998
928,28588.23,348632.021
929,28591.398,286491.58400000003
930,28591.398,298188.065
931,28591.398,164068.4162
932,28592.784,118067.98079999999
933,28597.238999999998,104105.50439999999
934,28595.655,243900.71800000002
935,28586.349,100485.348
936,28586.349,259760.3996
937,28590.21,115516.0
938,28591.398,173887.6842
939,28595.853,115538.8
940,28593.081000000002,115845.30090000002
941,28595.753999999997,184052.67119999998
942,28595.951999999997,261205.24639999997
943,28597.14,144430.0
944,28597.338,158007.514
945,28598.031000000003,140794.7506
946,28598.427,249846.25769999996
947,28597.041,126809.101
948,28598.427,121124.44889999999
949,28598.427,108905.121
950,28598.427,187623.0135
951,28591.793999999998,133832.7004
952,28591.299,112719.0303
953,28598.427,604784.5128
954,28600.902,507420.4472
955,28601.1,133645.14
956,28601.496000000003,102214.2352
957,28597.14,128253.84000000001
958,28593.971999999998,118332.8316
959,28598.427,214545.9771
960,28602.09,150811.02
961,28602.981,120219.19589999999
962,28600.209,293715.47969999997
963,28605.06,118812.128
964,28605.753,122340.15980000001
965,28602.09,143443.815
966,28605.753,210642.363
967,28610.01,136287.684
968,28610.01,183855.438
969,28610.01,108111.159
970,28610.208,260612.9856
971,28611.0,453730.0
972,28613.871000000003,174284.48700000002
973,28615.95,164642.88
974,28618.92,220972.752
975,28619.217,162638.0958
976,28620.009,137462.77049999998
977,28621.197,157040.7496
978,28621.593,256929.39090000003
979,28622.286,184223.4408
980,28622.88,144010.672
981,28624.86,230126.52599999998
982,28626.939,324698.8869
983,28620.999,114339.4455
984,28621.593,184768.2837
985,28626.146999999997,111988.9569
986,28617.633,144793.66030000002
987,28613.178,120406.56520000001
988,28605.06,103787.248
989,28605.06,346265.696
990,28605.06,105347.52399999999
991,28610.01,108631.341
992,28610.01,144379.404
993,28613.673,345820.8055
994,28607.931,207017.3916
995,28607.931,199850.9604
