time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1698195999936,BUY,LIMIT,IOC,0.010,34917.3,34580.5,FILLED,0.010,0.010
1698195999936,BUY,LIMIT,IOC,0.010,34917.3,34580.5,FILLED,0.010,0.010
1698196084972,BUY,LIMIT,IOC,0.001,34924.6,34585.7,FILLED,0.001,0.001
1698196084972,BUY,LIMIT,IOC,0.001,34924.6,34585.7,FILLED,0.001,0.001
1698197273474,BUY,LIMIT,IOC,0.020,34976.3,34643.8,FILLED,0.020,0.020
1698197273474,BUY,LIMIT,IOC,0.020,34976.3,34643.8,FILLED,0.020,0.020
1698209235032,BUY,LIMIT,IOC,0.001,34847.9,34536.2,FILLED,0.001,0.001
1698209235032,BUY,LIMIT,IOC,0.001,34847.9,34536.2,FILLED,0.001,0.001
1698219972807,SELL,LIMIT,IOC,0.002,33811.4,34140.1,FILLED,0.002,0.002
1698219972807,SELL,LIMIT,IOC,0.002,33811.4,34140.1,FILLED,0.002,0.002
1698226167095,BUY,LIMIT,IOC,0.012,34936.7,34709.3,FILLED,0.008,0.012
1698226167095,BUY,LIMIT,IOC,0.012,34936.7,34709.3,FILLED,0.008,0.012
1698226172411,BUY,LIMIT,IOC,0.010,35049.4,34715.0,FILLED,0.005,0.010
1698226172411,BUY,LIMIT,IOC,0.010,35049.4,34715.0,FILLED,0.005,0.010
1698232640139,BUY,LIMIT,IOC,0.015,35201.1,34834.9,FILLED,0.015,0.015
1698232640139,BUY,LIMIT,IOC,0.015,35201.1,34834.9,FILLED,0.015,0.015
1698240153303,BUY,LIMIT,IOC,0.014,35379.4,35046.9,FILLED,0.014,0.014
1698240153303,BUY,LIMIT,IOC,0.014,35379.4,35046.9,FILLED,0.014,0.014
1698240302226,BUY,LIMIT,IOC,0.023,35395.7,35048.7,FILLED,0.023,0.023
1698240302226,BUY,LIMIT,IOC,0.023,35395.7,35048.7,FILLED,0.023,0.023
1698244516923,BUY,LIMIT,IOC,0.022,35500.0,35178.1,FILLED,0.013,0.022
1698244516923,BUY,LIMIT,IOC,0.022,35500.0,35178.1,FILLED,0.013,0.022
1698244952708,BUY,LIMIT,IOC,0.013,35527.6,35189.8,FILLED,0.013,0.013
1698244952708,BUY,LIMIT,IOC,0.013,35527.6,35189.8,FILLED,0.013,0.013
1698245913062,BUY,LIMIT,IOC,0.054,35598.9,35274.6,FILLED,0.044,0.054
1698245913062,BUY,LIMIT,IOC,0.054,35598.9,35274.6,FILLED,0.044,0.054
1698247939036,BUY,LIMIT,IOC,0.101,35634.6,35291.2,FILLED,0.032,0.101
1698247939036,BUY,LIMIT,IOC,0.101,35634.6,35291.2,FILLED,0.032,0.101
1698247947537,BUY,LIMIT,IOC,0.007,35664.8,35342.8,FILLED,0.007,0.007
1698247947537,BUY,LIMIT,IOC,0.007,35664.8,35342.8,FILLED,0.007,0.007
1698248029308,BUY,LIMIT,IOC,0.031,35708.0,35375.3,FILLED,0.031,0.031
1698248029308,BUY,LIMIT,IOC,0.031,35708.0,35375.3,FILLED,0.031,0.031
1698248035890,BUY,LIMIT,IOC,0.007,35717.3,35379.6,FILLED,0.002,0.007
1698248035890,BUY,LIMIT,IOC,0.007,35717.3,35379.6,FILLED,0.002,0.007
1698248107165,BUY,LIMIT,IOC,0.165,35743.9,35416.4,FILLED,0.067,0.165
1698248107165,BUY,LIMIT,IOC,0.165,35743.9,35416.4,FILLED,0.067,0.165
1698248926413,BUY,LIMIT,IOC,0.868,35736.6,35398.5,FILLED,0.078,0.868
1698248926413,BUY,LIMIT,IOC,0.868,35736.6,35398.5,FILLED,0.078,0.868
1698249100174,BUY,LIMIT,IOC,0.007,35759.3,35416.0,FILLED,0.007,0.007
1698249100174,BUY,LIMIT,IOC,0.007,35759.3,35416.0,FILLED,0.007,0.007
1698250114002,BUY,LIMIT,IOC,0.003,35679.8,35347.8,FILLED,0.003,0.003
1698250114002,BUY,LIMIT,IOC,0.003,35679.8,35347.8,FILLED,0.003,0.003
1698250470059,BUY,LIMIT,IOC,0.004,35896.9,35567.9,FILLED,0.004,0.004
1698250470059,BUY,LIMIT,IOC,0.004,35896.9,35567.9,FILLED,0.004,0.004
1698250741259,BUY,LIMIT,IOC,0.030,35670.3,35335.8,FILLED,0.013,0.030
1698250741259,BUY,LIMIT,IOC,0.030,35670.3,35335.8,FILLED,0.013,0.030
1698253330612,SELL,LIMIT,IOC,0.012,34508.9,34834.1,FILLED,0.009,0.012
1698253330612,SELL,LIMIT,IOC,0.012,34508.9,34834.1,FILLED,0.009,0.012
1698264470164,BUY,LIMIT,IOC,0.002,35500.7,35206.7,FILLED,0.002,0.002
1698264470164,BUY,LIMIT,IOC,0.002,35500.7,35206.7,FILLED,0.002,0.002
1698275044631,SELL,LIMIT,IOC,0.255,34450.0,34753.4,FILLED,0.251,0.255
1698275044631,SELL,LIMIT,IOC,0.255,34450.0,34753.4,FILLED,0.251,0.255
1698275047347,SELL,LIMIT,IOC,0.005,34389.3,34696.8,FILLED,0.005,0.005
1698275047347,SELL,LIMIT,IOC,0.005,34389.3,34696.8,FILLED,0.005,0.005
1698275055924,SELL,LIMIT,IOC,0.002,34370.0,34703.5,FILLED,0.002,0.002
1698275055924,SELL,LIMIT,IOC,0.002,34370.0,34703.5,FILLED,0.002,0.002
