time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1702610180198,SELL,LIMIT,IOC,0.008,42436.1,42738.5,FILLED,0.008,0.008
1702610180198,SELL,LIMIT,IOC,0.008,42436.1,42738.5,FILLED,0.008,0.008
1702612798810,BUY,LIMIT,IOC,0.004,42798.5,42798.5,FILLED,0.004,0.004
1702612798810,BUY,LIMIT,IOC,0.004,42798.5,42798.5,FILLED,0.004,0.004
1702614323345,BUY,LIMIT,IOC,0.001,43345.2,42915.7,FILLED,0.001,0.001
1702614323345,BUY,LIMIT,IOC,0.001,43345.2,42915.7,FILLED,0.001,0.001
1702645238758,SELL,LIMIT,IOC,0.001,42393.6,42750.0,FILLED,0.001,0.001
1702645238758,SELL,LIMIT,IOC,0.001,42393.6,42750.0,FILLED,0.001,0.001
1702647232575,SELL,LIMIT,IOC,0.002,42157.6,42568.9,FILLED,0.001,0.002
1702647232575,SELL,LIMIT,IOC,0.002,42157.6,42568.9,FILLED,0.001,0.002
1702647241168,SELL,LIMIT,IOC,0.013,42150.6,42557.3,FILLED,0.013,0.013
1702647241168,SELL,LIMIT,IOC,0.013,42150.6,42557.3,FILLED,0.013,0.013
1702647248939,SELL,LIMIT,IOC,0.018,42139.2,42551.0,FILLED,0.018,0.018
1702647248939,SELL,LIMIT,IOC,0.018,42139.2,42551.0,FILLED,0.018,0.018
1702647254635,SELL,LIMIT,IOC,0.002,42130.6,42550.0,FILLED,0.002,0.002
1702647254635,SELL,LIMIT,IOC,0.002,42130.6,42550.0,FILLED,0.002,0.002
1702647279325,SELL,LIMIT,IOC,0.002,42117.7,42527.9,FILLED,0.002,0.002
1702647279325,SELL,LIMIT,IOC,0.002,42117.7,42527.9,FILLED,0.002,0.002
1702648363715,SELL,LIMIT,IOC,0.011,42004.2,42390.0,FILLED,0.011,0.011
1702648363715,SELL,LIMIT,IOC,0.011,42004.2,42390.0,FILLED,0.011,0.011
1702653115221,BUY,LIMIT,IOC,0.003,42670.5,42264.5,FILLED,0.003,0.003
1702653115221,BUY,LIMIT,IOC,0.003,42670.5,42264.5,FILLED,0.003,0.003
1702653978144,SELL,LIMIT,IOC,0.039,41729.4,42152.6,FILLED,0.027,0.039
1702653978144,SELL,LIMIT,IOC,0.039,41729.4,42152.6,FILLED,0.027,0.039
1702654455197,SELL,LIMIT,IOC,0.003,41625.7,42032.7,FILLED,0.003,0.003
1702654455197,SELL,LIMIT,IOC,0.003,41625.7,42032.7,FILLED,0.003,0.003
1702654727275,SELL,LIMIT,IOC,0.011,41507.4,41901.5,FILLED,0.005,0.011
1702654727275,SELL,LIMIT,IOC,0.011,41507.4,41901.5,FILLED,0.005,0.011
1702654736419,SELL,LIMIT,IOC,0.001,41489.1,41899.7,FILLED,0.001,0.001
1702654736419,SELL,LIMIT,IOC,0.001,41489.1,41899.7,FILLED,0.001,0.001
1702654757404,SELL,LIMIT,IOC,0.010,41477.9,41903.1,FILLED,0.010,0.010
1702654757404,SELL,LIMIT,IOC,0.010,41477.9,41903.1,FILLED,0.010,0.010
1702671975023,BUY,LIMIT,IOC,0.164,42810.0,42411.8,FILLED,0.055,0.164
1702671975023,BUY,LIMIT,IOC,0.164,42810.0,42411.8,FILLED,0.055,0.164
