time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1703053349226,BUY,LIMIT,IOC,0.052,43459.6,43040.0,FILLED,0.006,0.052
1703053349226,BUY,LIMIT,IOC,0.052,43459.6,43040.0,FILLED,0.006,0.052
1703057813445,BUY,LIMIT,IOC,0.002,43360.9,42938.3,FILLED,0.002,0.002
1703057813445,BUY,LIMIT,IOC,0.002,43360.9,42938.3,FILLED,0.002,0.002
1703078424919,BUY,LIMIT,IOC,0.150,43830.7,43375.7,FILLED,0.015,0.150
1703078424919,BUY,LIMIT,IOC,0.150,43830.7,43375.7,FILLED,0.015,0.150
1703078771881,BUY,LIMIT,IOC,0.013,43866.2,43455.0,FILLED,0.013,0.013
1703078771881,BUY,LIMIT,IOC,0.013,43866.2,43455.0,FILLED,0.013,0.013
1703078855958,BUY,LIMIT,IOC,0.004,43924.5,43499.1,FILLED,0.001,0.004
1703078855958,BUY,LIMIT,IOC,0.004,43924.5,43499.1,FILLED,0.001,0.004
1703078860470,BUY,LIMIT,IOC,0.002,43937.7,43520.4,FILLED,0.002,0.002
1703078860470,BUY,LIMIT,IOC,0.002,43937.7,43520.4,FILLED,0.002,0.002
1703080016393,BUY,LIMIT,IOC,0.059,44162.8,43766.3,FILLED,0.034,0.059
1703080016393,BUY,LIMIT,IOC,0.059,44162.8,43766.3,FILLED,0.034,0.059
1703080018491,BUY,LIMIT,IOC,0.525,44174.8,43808.5,FILLED,0.393,0.525
1703080018491,BUY,LIMIT,IOC,0.525,44174.8,43808.5,FILLED,0.393,0.525
1703080039342,BUY,LIMIT,IOC,0.023,44212.9,43823.3,FILLED,0.003,0.023
1703080039342,BUY,LIMIT,IOC,0.023,44212.9,43823.3,FILLED,0.003,0.023
1703080040831,BUY,LIMIT,IOC,0.004,44164.6,43820.0,FILLED,0.004,0.004
1703080040831,BUY,LIMIT,IOC,0.004,44164.6,43820.0,FILLED,0.004,0.004
1703080674043,BUY,LIMIT,IOC,0.775,44296.0,43868.4,FILLED,0.278,0.775
1703080674043,BUY,LIMIT,IOC,0.775,44296.0,43868.4,FILLED,0.278,0.775
1703080873440,BUY,LIMIT,IOC,0.023,44364.7,43926.3,FILLED,0.005,0.023
1703080873440,BUY,LIMIT,IOC,0.023,44364.7,43926.3,FILLED,0.005,0.023
1703080903218,BUY,LIMIT,IOC,0.017,44390.2,43968.3,FILLED,0.008,0.017
1703080903218,BUY,LIMIT,IOC,0.017,44390.2,43968.3,FILLED,0.008,0.017
1703080918431,BUY,LIMIT,IOC,0.003,44409.2,43983.9,FILLED,0.003,0.003
1703080918431,BUY,LIMIT,IOC,0.003,44409.2,43983.9,FILLED,0.003,0.003
1703080991079,BUY,LIMIT,IOC,0.082,44412.2,43988.0,FILLED,0.079,0.082
1703080991079,BUY,LIMIT,IOC,0.082,44412.2,43988.0,FILLED,0.079,0.082
1703081009326,BUY,LIMIT,IOC,0.070,44436.9,44010.5,FILLED,0.049,0.070
1703081009326,BUY,LIMIT,IOC,0.070,44436.9,44010.5,FILLED,0.049,0.070
1703081023512,BUY,LIMIT,IOC,0.122,44459.3,44025.2,FILLED,0.067,0.122
1703081023512,BUY,LIMIT,IOC,0.122,44459.3,44025.2,FILLED,0.067,0.122
1703082445793,BUY,LIMIT,IOC,0.001,44475.9,44059.9,FILLED,0.001,0.001
1703082445793,BUY,LIMIT,IOC,0.001,44475.9,44059.9,FILLED,0.001,0.001
1703082450335,BUY,LIMIT,IOC,0.006,44506.3,44075.7,FILLED,0.006,0.006
1703082450335,BUY,LIMIT,IOC,0.006,44506.3,44075.7,FILLED,0.006,0.006
1703082467877,BUY,LIMIT,IOC,0.004,44530.5,44093.4,FILLED,0.001,0.004
1703082467877,BUY,LIMIT,IOC,0.004,44530.5,44093.4,FILLED,0.001,0.004
1703082513377,BUY,LIMIT,IOC,0.002,44565.2,44158.7,FILLED,0.002,0.002
1703082513377,BUY,LIMIT,IOC,0.002,44565.2,44158.7,FILLED,0.002,0.002
1703082524363,BUY,LIMIT,IOC,0.006,44631.7,44207.0,FILLED,0.006,0.006
1703082524363,BUY,LIMIT,IOC,0.006,44631.7,44207.0,FILLED,0.006,0.006
1703082535261,BUY,LIMIT,IOC,0.017,44640.6,44241.1,FILLED,0.017,0.017
1703082535261,BUY,LIMIT,IOC,0.017,44640.6,44241.1,FILLED,0.017,0.017
1703082537883,BUY,LIMIT,IOC,0.022,44673.8,44233.0,FILLED,0.022,0.022
1703082537883,BUY,LIMIT,IOC,0.022,44673.8,44233.0,FILLED,0.022,0.022
1703082585362,BUY,LIMIT,IOC,0.024,44620.4,44187.2,FILLED,0.021,0.024
1703082585362,BUY,LIMIT,IOC,0.024,44620.4,44187.2,FILLED,0.021,0.024
1703082586522,BUY,LIMIT,IOC,0.011,44625.3,44188.3,FILLED,0.011,0.011
1703082586522,BUY,LIMIT,IOC,0.011,44625.3,44188.3,FILLED,0.011,0.011
1703082595475,BUY,LIMIT,IOC,0.873,44610.8,44190.8,FILLED,0.199,0.873
1703082595475,BUY,LIMIT,IOC,0.873,44610.8,44190.8,FILLED,0.199,0.873
1703082614494,BUY,LIMIT,IOC,0.051,43175.9,43175.9,FILLED,0.051,0.051
1703082614494,BUY,LIMIT,IOC,0.051,43175.9,43175.9,FILLED,0.051,0.051
1703082616977,BUY,LIMIT,IOC,0.010,44610.7,44217.6,FILLED,0.009,0.010
1703082616977,BUY,LIMIT,IOC,0.010,44610.7,44217.6,FILLED,0.009,0.010
1703082618763,BUY,LIMIT,IOC,0.020,44630.0,44236.6,FILLED,0.020,0.020
1703082618763,BUY,LIMIT,IOC,0.020,44630.0,44236.6,FILLED,0.020,0.020
1703082637520,BUY,LIMIT,IOC,0.236,44693.6,44276.0,FILLED,0.105,0.236
1703082637520,BUY,LIMIT,IOC,0.236,44693.6,44276.0,FILLED,0.105,0.236
