time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1693318843710,BUY,LIMIT,IOC,0.118,27534.8,27031.7,FILLED,0.118,0.118
1693318843710,BUY,LIMIT,IOC,0.118,27534.8,27031.7,FILLED,0.118,0.118
1693318853809,BUY,LIMIT,IOC,0.001,27633.9,27216.5,FILLED,0.001,0.001
1693318853809,BUY,LIMIT,IOC,0.001,27633.9,27216.5,FILLED,0.001,0.001
1693318858200,BUY,LIMIT,IOC,0.073,27696.4,27226.1,FILLED,0.073,0.073
1693318858200,BUY,LIMIT,IOC,0.073,27696.4,27226.1,FILLED,0.073,0.073
1693318861674,SELL,LIMIT,IOC,0.001,26623.8,27235.4,FILLED,0.001,0.001
1693318861674,SELL,LIMIT,IOC,0.001,26623.8,27235.4,FILLED,0.001,0.001
1693318871307,BUY,LIMIT,IOC,0.167,27756.6,27347.7,FILLED,0.008,0.167
1693318871307,BUY,LIMIT,IOC,0.167,27756.6,27347.7,FILLED,0.008,0.167
1693318914793,BUY,LIMIT,IOC,0.188,27770.3,27303.5,FILLED,0.178,0.188
1693318914793,BUY,LIMIT,IOC,0.188,27770.3,27303.5,FILLED,0.178,0.188
1693318921639,BUY,LIMIT,IOC,0.008,27832.2,27452.1,FILLED,0.008,0.008
1693318921639,BUY,LIMIT,IOC,0.008,27832.2,27452.1,FILLED,0.008,0.008
1693318922669,BUY,LIMIT,IOC,0.018,27855.9,27452.1,FILLED,0.018,0.018
1693318922669,BUY,LIMIT,IOC,0.018,27855.9,27452.1,FILLED,0.018,0.018
1693318929316,BUY,LIMIT,IOC,0.003,27962.3,27500.0,FILLED,0.003,0.003
1693318929316,BUY,LIMIT,IOC,0.003,27962.3,27500.0,FILLED,0.003,0.003
1693318932475,BUY,LIMIT,IOC,0.001,27972.9,27500.0,FILLED,0.001,0.001
1693318932475,BUY,LIMIT,IOC,0.001,27972.9,27500.0,FILLED,0.001,0.001
1693319175109,BUY,LIMIT,IOC,0.014,28029.6,27479.7,FILLED,0.014,0.014
1693319175109,BUY,LIMIT,IOC,0.014,28029.6,27479.7,FILLED,0.014,0.014
1693319190681,BUY,LIMIT,IOC,0.037,28059.6,27570.2,FILLED,0.037,0.037
1693319190681,BUY,LIMIT,IOC,0.037,28059.6,27570.2,FILLED,0.037,0.037
1693319196775,BUY,LIMIT,IOC,0.002,28134.6,27844.3,FILLED,0.002,0.002
1693319196775,BUY,LIMIT,IOC,0.002,28134.6,27844.3,FILLED,0.002,0.002
1693319617599,BUY,LIMIT,IOC,0.001,28240.8,27737.6,FILLED,0.001,0.001
1693319617599,BUY,LIMIT,IOC,0.001,28240.8,27737.6,FILLED,0.001,0.001
1693319619910,BUY,LIMIT,IOC,0.114,28251.9,27776.3,FILLED,0.024,0.114
1693319619910,BUY,LIMIT,IOC,0.114,28251.9,27776.3,FILLED,0.024,0.114
1693319621452,BUY,LIMIT,IOC,0.031,28290.3,27778.3,FILLED,0.031,0.031
1693319621452,BUY,LIMIT,IOC,0.031,28290.3,27778.3,FILLED,0.031,0.031
1693319694180,BUY,LIMIT,IOC,0.003,28355.1,27887.8,FILLED,0.003,0.003
1693319694180,BUY,LIMIT,IOC,0.003,28355.1,27887.8,FILLED,0.003,0.003
1693320123206,BUY,LIMIT,IOC,0.029,28189.9,28000.0,FILLED,0.010,0.029
