time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1692705662545,BUY,LIMIT,IOC,0.138,27136.8,26648.2,FILLED,0.003,0.138
1692705662545,BUY,LIMIT,IOC,0.138,27136.8,26648.2,FILLED,0.003,0.138
1692739594917,SELL,LIMIT,IOC,0.853,25804.0,26235.0,FILLED,0.179,0.853
1692739594917,SELL,LIMIT,IOC,0.853,25804.0,26235.0,FILLED,0.179,0.853
1692739599202,SELL,LIMIT,IOC,0.021,25753.8,26204.4,FILLED,0.021,0.021
1692739599202,SELL,LIMIT,IOC,0.021,25753.8,26204.4,FILLED,0.021,0.021
1692739602707,SELL,LIMIT,IOC,0.001,25657.7,26204.4,FILLED,0.001,0.001
1692739602707,SELL,LIMIT,IOC,0.001,25657.7,26204.4,FILLED,0.001,0.001
1692739605691,SELL,LIMIT,IOC,0.019,25637.6,26159.8,FILLED,0.019,0.019
1692739605691,SELL,LIMIT,IOC,0.019,25637.6,26159.8,FILLED,0.019,0.019
1692739638094,SELL,LIMIT,IOC,0.010,25542.6,26088.7,FILLED,0.010,0.010
1692739638094,SELL,LIMIT,IOC,0.010,25542.6,26088.7,FILLED,0.010,0.010
1692739641567,SELL,LIMIT,IOC,0.011,25500.5,26060.0,FILLED,0.011,0.011
1692739641567,SELL,LIMIT,IOC,0.011,25500.5,26060.0,FILLED,0.011,0.011
1692745945159,BUY,LIMIT,IOC,0.095,27007.8,26530.7,FILLED,0.095,0.095
1692745945159,BUY,LIMIT,IOC,0.095,27007.8,26530.7,FILLED,0.095,0.095
