time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1693933593118,SELL,LIMIT,IOC,0.007,25610.6,26121.7,FILLED,0.007,0.007
1693933593118,SELL,LIMIT,IOC,0.007,25610.6,26121.7,FILLED,0.007,0.007
1693934436616,SELL,LIMIT,IOC,0.001,25600.4,26118.9,FILLED,0.001,0.001
1693934436616,SELL,LIMIT,IOC,0.001,25600.4,26118.9,FILLED,0.001,0.001
1693946109384,SELL,LIMIT,IOC,0.067,25736.9,26096.5,FILLED,0.067,0.067
1693946109384,SELL,LIMIT,IOC,0.067,25736.9,26096.5,FILLED,0.067,0.067
