time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1693356572893,SELL,LIMIT,IOC,0.004,27194.5,27746.8,FILLED,0.004,0.004
1693356572893,SELL,LIMIT,IOC,0.004,27194.5,27746.8,FILLED,0.004,0.004
1693361777203,BUY,LIMIT,IOC,0.042,27351.3,27351.3,FILLED,0.042,0.042
1693361777203,BUY,LIMIT,IOC,0.042,27351.3,27351.3,FILLED,0.042,0.042
1693361782150,BUY,LIMIT,IOC,0.003,27908.1,27527.5,FILLED,0.002,0.003
1693361782150,BUY,LIMIT,IOC,0.003,27908.1,27527.5,FILLED,0.002,0.003
1693361851185,SELL,LIMIT,IOC,0.001,26938.9,27488.7,FILLED,0.001,0.001
1693361851185,SELL,LIMIT,IOC,0.001,26938.9,27488.7,FILLED,0.001,0.001
1693362321687,SELL,LIMIT,IOC,0.001,26892.9,27437.6,FILLED,0.001,0.001
1693362321687,SELL,LIMIT,IOC,0.001,26892.9,27437.6,FILLED,0.001,0.001
1693365694161,SELL,LIMIT,IOC,0.002,26863.8,27411.4,FILLED,0.002,0.002
1693365694161,SELL,LIMIT,IOC,0.002,26863.8,27411.4,FILLED,0.002,0.002
1693365720397,SELL,LIMIT,IOC,0.004,26859.4,27405.6,FILLED,0.004,0.004
1693365720397,SELL,LIMIT,IOC,0.004,26859.4,27405.6,FILLED,0.004,0.004
1693365756510,SELL,LIMIT,IOC,0.002,26854.9,27401.9,FILLED,0.002,0.002
1693365756510,SELL,LIMIT,IOC,0.002,26854.9,27401.9,FILLED,0.002,0.002
1693365791731,SELL,LIMIT,IOC,0.005,26840.5,27383.0,FILLED,0.005,0.005
1693365791731,SELL,LIMIT,IOC,0.005,26840.5,27383.0,FILLED,0.005,0.005
1693365799781,SELL,LIMIT,IOC,0.360,26836.6,27393.0,FILLED,0.059,0.360
1693365799781,SELL,LIMIT,IOC,0.360,26836.6,27393.0,FILLED,0.059,0.360
1693365933516,SELL,LIMIT,IOC,0.041,26818.8,27365.7,FILLED,0.016,0.041
1693365933516,SELL,LIMIT,IOC,0.041,26818.8,27365.7,FILLED,0.016,0.041
1693380581350,SELL,LIMIT,IOC,0.001,27087.9,27549.1,FILLED,0.001,0.001
1693380581350,SELL,LIMIT,IOC,0.001,27087.9,27549.1,FILLED,0.001,0.001
1693381232162,SELL,LIMIT,IOC,0.003,35551.2,35551.2,FILLED,0.003,0.003
1693381232162,SELL,LIMIT,IOC,0.003,35551.2,35551.2,FILLED,0.003,0.003
1693381233973,BUY,LIMIT,IOC,0.014,27791.6,27546.9,FILLED,0.014,0.014
1693381233973,BUY,LIMIT,IOC,0.014,27791.6,27546.9,FILLED,0.014,0.014
1693381235623,BUY,LIMIT,IOC,0.021,28017.5,27547.5,FILLED,0.007,0.021
1693381235623,BUY,LIMIT,IOC,0.021,28017.5,27547.5,FILLED,0.007,0.021
1693402692653,SELL,LIMIT,IOC,0.004,26775.5,27296.4,FILLED,0.004,0.004
1693402692653,SELL,LIMIT,IOC,0.004,26775.5,27296.4,FILLED,0.004,0.004
1693402694059,SELL,LIMIT,IOC,0.097,26751.9,27261.0,FILLED,0.096,0.097
1693402694059,SELL,LIMIT,IOC,0.097,26751.9,27261.0,FILLED,0.096,0.097
1693407036319,SELL,LIMIT,IOC,0.021,26611.3,27093.3,FILLED,0.021,0.021
1693407036319,SELL,LIMIT,IOC,0.021,26611.3,27093.3,FILLED,0.021,0.021
1693407804269,SELL,LIMIT,IOC,0.484,26613.6,27144.2,FILLED,0.209,0.484
1693407804269,SELL,LIMIT,IOC,0.484,26613.6,27144.2,FILLED,0.209,0.484
