time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1691295152794,SELL,LIMIT,IOC,0.005,28879.7,29469.2,FILLED,0.005,0.005
1691295152794,SELL,LIMIT,IOC,0.005,28879.7,29469.2,FILLED,0.005,0.005
1691326866155,BUY,LIMIT,IOC,0.003,30004.8,29411.8,FILLED,0.001,0.003
1691326866155,BUY,LIMIT,IOC,0.003,30004.8,29411.8,FILLED,0.001,0.003
1691326961752,SELL,LIMIT,IOC,0.004,28827.0,29413.0,FILLED,0.003,0.004
1691326961752,SELL,LIMIT,IOC,0.004,28827.0,29413.0,FILLED,0.003,0.004
