time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1698192006837,BUY,LIMIT,IOC,0.005,34063.33,33924.20,FILLED,0.005,0.005
1698192006837,BUY,LIMIT,IOC,0.005,34063.33,33924.20,FILLED,0.005,0.005
1698192107111,BUY,LIMIT,IOC,0.002,34069.08,33934.10,FILLED,0.002,0.002
1698192107111,BUY,LIMIT,IOC,0.002,34069.08,33934.10,FILLED,0.002,0.002
1698192109881,BUY,LIMIT,IOC,0.048,34070.45,33939.80,FILLED,0.048,0.048
1698192109881,BUY,LIMIT,IOC,0.048,34070.45,33939.80,FILLED,0.048,0.048
1698192112067,BUY,LIMIT,IOC,0.006,34079.07,33939.20,FILLED,0.006,0.006
1698192112067,BUY,LIMIT,IOC,0.006,34079.07,33939.20,FILLED,0.006,0.006
1698192115173,BUY,LIMIT,IOC,0.007,34080.16,33949.40,FILLED,0.007,0.007
1698192115173,BUY,LIMIT,IOC,0.007,34080.16,33949.40,FILLED,0.007,0.007
1698192136609,BUY,LIMIT,IOC,0.003,34085.65,33953.20,FILLED,0.003,0.003
1698192136609,BUY,LIMIT,IOC,0.003,34085.65,33953.20,FILLED,0.003,0.003
1698192306908,SELL,LIMIT,IOC,0.002,33831.68,33921.30,FILLED,0.001,0.002
1698192306908,SELL,LIMIT,IOC,0.002,33831.68,33921.30,FILLED,0.001,0.002
1698192438976,BUY,LIMIT,IOC,0.085,34076.16,33943.00,FILLED,0.085,0.085
1698192438976,BUY,LIMIT,IOC,0.085,34076.16,33943.00,FILLED,0.085,0.085
1698192602998,SELL,LIMIT,IOC,0.014,33804.67,33929.60,FILLED,0.014,0.014
1698192602998,SELL,LIMIT,IOC,0.014,33804.67,33929.60,FILLED,0.014,0.014
1698192850087,SELL,LIMIT,IOC,0.190,33726.91,33855.00,FILLED,0.190,0.190
1698192850087,SELL,LIMIT,IOC,0.190,33726.91,33855.00,FILLED,0.190,0.190
1698193764850,SELL,LIMIT,IOC,0.025,33688.36,33817.00,FILLED,0.001,0.025
1698193764850,SELL,LIMIT,IOC,0.025,33688.36,33817.00,FILLED,0.001,0.025
1698193778166,SELL,LIMIT,IOC,0.009,33684.74,33817.00,FILLED,0.009,0.009
1698193778166,SELL,LIMIT,IOC,0.009,33684.74,33817.00,FILLED,0.009,0.009
1698193788330,SELL,LIMIT,IOC,0.001,33683.11,33814.00,FILLED,0.001,0.001
1698193788330,SELL,LIMIT,IOC,0.001,33683.11,33814.00,FILLED,0.001,0.001
1698193791144,SELL,LIMIT,IOC,0.105,33681.48,33816.40,FILLED,0.105,0.105
1698193791144,SELL,LIMIT,IOC,0.105,33681.48,33816.40,FILLED,0.105,0.105
1698193805070,SELL,LIMIT,IOC,0.020,33679.57,33806.10,FILLED,0.020,0.020
1698193805070,SELL,LIMIT,IOC,0.020,33679.57,33806.10,FILLED,0.020,0.020
1698193806418,SELL,LIMIT,IOC,0.030,33675.67,33806.10,FILLED,0.030,0.030
1698193806418,SELL,LIMIT,IOC,0.030,33675.67,33806.10,FILLED,0.030,0.030
1698193808454,SELL,LIMIT,IOC,0.091,33674.90,33806.30,FILLED,0.091,0.091
1698193808454,SELL,LIMIT,IOC,0.091,33674.90,33806.30,FILLED,0.091,0.091
1698193906173,SELL,LIMIT,IOC,0.009,33668.69,33801.80,FILLED,0.009,0.009
1698193906173,SELL,LIMIT,IOC,0.009,33668.69,33801.80,FILLED,0.009,0.009
1698193991125,SELL,LIMIT,IOC,0.201,33665.35,33793.00,FILLED,0.072,0.201
1698193991125,SELL,LIMIT,IOC,0.201,33665.35,33793.00,FILLED,0.072,0.201
1698193992981,SELL,LIMIT,IOC,0.628,33663.52,33795.40,FILLED,0.028,0.628
1698193992981,SELL,LIMIT,IOC,0.628,33663.52,33795.40,FILLED,0.028,0.628
1698193999158,SELL,LIMIT,IOC,0.005,33660.05,33794.40,FILLED,0.005,0.005
1698193999158,SELL,LIMIT,IOC,0.005,33660.05,33794.40,FILLED,0.005,0.005
1698194049432,BUY,LIMIT,IOC,0.002,33930.28,33796.20,FILLED,0.002,0.002
1698194049432,BUY,LIMIT,IOC,0.002,33930.28,33796.20,FILLED,0.002,0.002
