time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1691541130454,BUY,LIMIT,IOC,0.131,29942.13,29830.00,FILLED,0.131,0.131
1691541130454,BUY,LIMIT,IOC,0.131,29942.13,29830.00,FILLED,0.131,0.131
1691541134204,BUY,LIMIT,IOC,0.033,29950.60,29831.20,FILLED,0.033,0.033
1691541134204,BUY,LIMIT,IOC,0.033,29950.60,29831.20,FILLED,0.033,0.033
1691541140308,BUY,LIMIT,IOC,0.006,29953.78,29836.70,FILLED,0.006,0.006
1691541140308,BUY,LIMIT,IOC,0.006,29953.78,29836.70,FILLED,0.006,0.006
1691541161285,BUY,LIMIT,IOC,0.004,29964.28,29849.80,FILLED,0.004,0.004
1691541161285,BUY,LIMIT,IOC,0.004,29964.28,29849.80,FILLED,0.004,0.004
1691541202174,BUY,LIMIT,IOC,0.005,29969.32,29853.90,FILLED,0.005,0.005
1691541202174,BUY,LIMIT,IOC,0.005,29969.32,29853.90,FILLED,0.005,0.005
1691541203302,BUY,LIMIT,IOC,0.042,29972.30,29849.50,FILLED,0.042,0.042
1691541203302,BUY,LIMIT,IOC,0.042,29972.30,29849.50,FILLED,0.042,0.042
1691542925035,SELL,LIMIT,IOC,0.001,29644.77,29750.00,FILLED,0.001,0.001
1691542925035,SELL,LIMIT,IOC,0.001,29644.77,29750.00,FILLED,0.001,0.001
1691545532445,BUY,LIMIT,IOC,0.027,29978.29,29860.10,FILLED,0.020,0.027
1691545532445,BUY,LIMIT,IOC,0.027,29978.29,29860.10,FILLED,0.020,0.027
1691545533537,BUY,LIMIT,IOC,0.043,29978.99,29862.80,FILLED,0.043,0.043
1691545533537,BUY,LIMIT,IOC,0.043,29978.99,29862.80,FILLED,0.043,0.043
1691545534546,BUY,LIMIT,IOC,0.008,29979.69,29862.80,FILLED,0.008,0.008
1691545534546,BUY,LIMIT,IOC,0.008,29979.69,29862.80,FILLED,0.008,0.008
1691546055346,BUY,LIMIT,IOC,0.006,29982.79,29865.00,FILLED,0.006,0.006
1691546055346,BUY,LIMIT,IOC,0.006,29982.79,29865.00,FILLED,0.006,0.006
1691546057162,BUY,LIMIT,IOC,0.025,29984.35,29865.00,FILLED,0.025,0.025
1691546057162,BUY,LIMIT,IOC,0.025,29984.35,29865.00,FILLED,0.025,0.025
1691546077771,BUY,LIMIT,IOC,0.004,29985.12,29866.60,FILLED,0.004,0.004
1691546077771,BUY,LIMIT,IOC,0.004,29985.12,29866.60,FILLED,0.004,0.004
1691546085298,BUY,LIMIT,IOC,0.006,29986.27,29870.00,FILLED,0.006,0.006
1691546085298,BUY,LIMIT,IOC,0.006,29986.27,29870.00,FILLED,0.006,0.006
1691546086732,BUY,LIMIT,IOC,0.008,29988.26,29873.00,FILLED,0.008,0.008
1691546086732,BUY,LIMIT,IOC,0.008,29988.26,29873.00,FILLED,0.008,0.008
1691546087835,BUY,LIMIT,IOC,0.139,29992.16,29873.20,FILLED,0.139,0.139
1691546087835,BUY,LIMIT,IOC,0.139,29992.16,29873.20,FILLED,0.139,0.139
1691546093410,BUY,LIMIT,IOC,0.011,29992.66,29874.30,FILLED,0.011,0.011
1691546093410,BUY,LIMIT,IOC,0.011,29992.66,29874.30,FILLED,0.011,0.011
1691546524536,BUY,LIMIT,IOC,0.067,29960.19,29846.60,FILLED,0.067,0.067
1691546524536,BUY,LIMIT,IOC,0.067,29960.19,29846.60,FILLED,0.067,0.067
1691546538950,BUY,LIMIT,IOC,0.102,29956.63,29839.10,FILLED,0.102,0.102
1691546538950,BUY,LIMIT,IOC,0.102,29956.63,29839.10,FILLED,0.102,0.102
1691546654710,BUY,LIMIT,IOC,0.300,29953.95,29834.70,FILLED,0.292,0.300
1691546654710,BUY,LIMIT,IOC,0.300,29953.95,29834.70,FILLED,0.292,0.300
1691546671144,BUY,LIMIT,IOC,0.030,29940.81,29819.70,FILLED,0.030,0.030
1691546671144,BUY,LIMIT,IOC,0.030,29940.81,29819.70,FILLED,0.030,0.030
1691547809211,SELL,LIMIT,IOC,0.004,29637.22,29754.50,FILLED,0.004,0.004
1691547809211,SELL,LIMIT,IOC,0.004,29637.22,29754.50,FILLED,0.004,0.004
1691547822609,SELL,LIMIT,IOC,0.006,29631.38,29740.60,FILLED,0.006,0.006
1691547822609,SELL,LIMIT,IOC,0.006,29631.38,29740.60,FILLED,0.006,0.006
1691547824748,SELL,LIMIT,IOC,0.013,29623.37,29743.20,FILLED,0.010,0.013
1691547824748,SELL,LIMIT,IOC,0.013,29623.37,29743.20,FILLED,0.010,0.013
1691547904257,SELL,LIMIT,IOC,0.012,29620.64,29735.00,FILLED,0.012,0.012
1691547904257,SELL,LIMIT,IOC,0.012,29620.64,29735.00,FILLED,0.012,0.012
1691547927864,SELL,LIMIT,IOC,0.001,29618.08,29735.00,FILLED,0.001,0.001
1691547927864,SELL,LIMIT,IOC,0.001,29618.08,29735.00,FILLED,0.001,0.001
1691547980035,SELL,LIMIT,IOC,0.082,29612.24,29729.10,FILLED,0.078,0.082
1691547980035,SELL,LIMIT,IOC,0.082,29612.24,29729.10,FILLED,0.078,0.082
1691547990355,SELL,LIMIT,IOC,0.046,29611.58,29724.00,FILLED,0.046,0.046
1691547990355,SELL,LIMIT,IOC,0.046,29611.58,29724.00,FILLED,0.046,0.046
1691548000216,SELL,LIMIT,IOC,0.054,29607.35,29721.10,FILLED,0.054,0.054
1691548000216,SELL,LIMIT,IOC,0.054,29607.35,29721.10,FILLED,0.054,0.054
1691548016031,SELL,LIMIT,IOC,0.002,29606.41,29720.60,FILLED,0.002,0.002
1691548016031,SELL,LIMIT,IOC,0.002,29606.41,29720.60,FILLED,0.002,0.002
1691548018184,SELL,LIMIT,IOC,0.019,29606.04,29718.20,FILLED,0.019,0.019
1691548018184,SELL,LIMIT,IOC,0.019,29606.04,29718.20,FILLED,0.019,0.019
1691548020135,SELL,LIMIT,IOC,0.010,29600.88,29714.70,FILLED,0.010,0.010
1691548020135,SELL,LIMIT,IOC,0.010,29600.88,29714.70,FILLED,0.010,0.010
1691548032802,SELL,LIMIT,IOC,0.001,29598.30,29713.70,FILLED,0.001,0.001
1691548032802,SELL,LIMIT,IOC,0.001,29598.30,29713.70,FILLED,0.001,0.001
1691548036518,SELL,LIMIT,IOC,0.009,29598.20,29711.00,FILLED,0.009,0.009
1691548036518,SELL,LIMIT,IOC,0.009,29598.20,29711.00,FILLED,0.009,0.009
1691548052690,SELL,LIMIT,IOC,0.126,29597.33,29715.90,FILLED,0.126,0.126
1691548052690,SELL,LIMIT,IOC,0.126,29597.33,29715.90,FILLED,0.126,0.126
1691548060051,SELL,LIMIT,IOC,0.105,29596.22,29713.70,FILLED,0.105,0.105
1691548060051,SELL,LIMIT,IOC,0.105,29596.22,29713.70,FILLED,0.105,0.105
1691548077038,SELL,LIMIT,IOC,0.027,29595.42,29708.10,FILLED,0.027,0.027
1691548077038,SELL,LIMIT,IOC,0.027,29595.42,29708.10,FILLED,0.027,0.027
1691548078177,SELL,LIMIT,IOC,0.006,29594.65,29708.40,FILLED,0.006,0.006
1691548078177,SELL,LIMIT,IOC,0.006,29594.65,29708.40,FILLED,0.006,0.006
1691548082715,SELL,LIMIT,IOC,0.990,29591.37,29719.80,FILLED,0.539,0.990
1691548082715,SELL,LIMIT,IOC,0.990,29591.37,29719.80,FILLED,0.539,0.990
1691548111139,SELL,LIMIT,IOC,0.038,29591.28,29707.50,FILLED,0.037,0.038
1691548111139,SELL,LIMIT,IOC,0.038,29591.28,29707.50,FILLED,0.037,0.038
1691548117211,SELL,LIMIT,IOC,0.003,29588.13,29701.00,FILLED,0.003,0.003
1691548117211,SELL,LIMIT,IOC,0.003,29588.13,29701.00,FILLED,0.003,0.003
1691548118276,SELL,LIMIT,IOC,0.005,29584.14,29701.00,FILLED,0.005,0.005
1691548118276,SELL,LIMIT,IOC,0.005,29584.14,29701.00,FILLED,0.005,0.005
1691548127226,SELL,LIMIT,IOC,0.606,29584.07,29701.03,FILLED,0.499,0.606
1691548127226,SELL,LIMIT,IOC,0.606,29584.07,29701.03,FILLED,0.499,0.606
1691548128268,SELL,LIMIT,IOC,0.177,29583.16,29700.50,FILLED,0.177,0.177
1691548128268,SELL,LIMIT,IOC,0.177,29583.16,29700.50,FILLED,0.177,0.177
1691548133257,SELL,LIMIT,IOC,0.003,29580.65,29697.00,FILLED,0.003,0.003
1691548133257,SELL,LIMIT,IOC,0.003,29580.65,29697.00,FILLED,0.003,0.003
1691548134393,SELL,LIMIT,IOC,0.001,29578.95,29696.50,FILLED,0.001,0.001
1691548134393,SELL,LIMIT,IOC,0.001,29578.95,29696.50,FILLED,0.001,0.001
1691548135640,SELL,LIMIT,IOC,0.230,29578.06,29696.50,FILLED,0.230,0.230
1691548135640,SELL,LIMIT,IOC,0.230,29578.06,29696.50,FILLED,0.230,0.230
1691548144634,SELL,LIMIT,IOC,0.168,29577.80,29694.50,FILLED,0.168,0.168
1691548144634,SELL,LIMIT,IOC,0.168,29577.80,29694.50,FILLED,0.168,0.168
1691548147090,SELL,LIMIT,IOC,0.008,29574.99,29690.60,FILLED,0.008,0.008
1691548147090,SELL,LIMIT,IOC,0.008,29574.99,29690.60,FILLED,0.008,0.008
1691548148094,SELL,LIMIT,IOC,0.065,29574.90,29693.20,FILLED,0.065,0.065
1691548148094,SELL,LIMIT,IOC,0.065,29574.90,29693.20,FILLED,0.065,0.065
1691548153219,SELL,LIMIT,IOC,0.001,29574.19,29691.20,FILLED,0.001,0.001
1691548153219,SELL,LIMIT,IOC,0.001,29574.19,29691.20,FILLED,0.001,0.001
1691548154286,SELL,LIMIT,IOC,0.043,29573.62,29691.20,FILLED,0.043,0.043
