time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1700006648693,BUY,LIMIT,IOC,0.406,35692.88,35587.00,FILLED,0.013,0.406
1700006648693,BUY,LIMIT,IOC,0.406,35692.88,35587.00,FILLED,0.013,0.406
1700006927975,SELL,LIMIT,IOC,0.008,35439.06,35582.10,FILLED,0.008,0.008
1700006927975,SELL,LIMIT,IOC,0.008,35439.06,35582.10,FILLED,0.008,0.008
1700007348921,SELL,LIMIT,IOC,0.005,35551.09,35604.20,FILLED,0.005,0.005
1700007348921,SELL,LIMIT,IOC,0.005,35551.09,35604.20,FILLED,0.005,0.005
1700007396678,BUY,LIMIT,IOC,0.070,35762.95,35623.40,FILLED,0.070,0.070
1700007396678,BUY,LIMIT,IOC,0.070,35762.95,35623.40,FILLED,0.070,0.070
1700007455270,BUY,LIMIT,IOC,0.059,35772.52,35630.00,FILLED,0.059,0.059
1700007455270,BUY,LIMIT,IOC,0.059,35772.52,35630.00,FILLED,0.059,0.059
1700007570087,BUY,LIMIT,IOC,0.048,35776.43,35635.00,FILLED,0.037,0.048
1700007570087,BUY,LIMIT,IOC,0.048,35776.43,35635.00,FILLED,0.037,0.048
1700007604518,BUY,LIMIT,IOC,0.073,35768.52,35630.30,FILLED,0.073,0.073
1700007604518,BUY,LIMIT,IOC,0.073,35768.52,35630.30,FILLED,0.073,0.073
1700007614354,BUY,LIMIT,IOC,0.012,35656.49,35638.00,FILLED,0.012,0.012
1700007614354,BUY,LIMIT,IOC,0.012,35656.49,35638.00,FILLED,0.012,0.012
1700007622047,SELL,LIMIT,IOC,0.025,35499.24,35637.70,FILLED,0.018,0.025
1700007622047,SELL,LIMIT,IOC,0.025,35499.24,35637.70,FILLED,0.018,0.025
1700007706117,SELL,LIMIT,IOC,0.007,35476.59,35614.40,FILLED,0.007,0.007
1700007706117,SELL,LIMIT,IOC,0.007,35476.59,35614.40,FILLED,0.007,0.007
1700007877514,BUY,LIMIT,IOC,0.029,35725.43,35588.90,FILLED,0.029,0.029
1700007877514,BUY,LIMIT,IOC,0.029,35725.43,35588.90,FILLED,0.029,0.029
1700008318262,SELL,LIMIT,IOC,0.215,35470.41,35573.64,FILLED,0.001,0.215
