time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1709769688603,BUY,LIMIT,IOC,0.022,66274.32,66079.20,FILLED,0.022,0.022
1709769688603,BUY,LIMIT,IOC,0.022,66274.32,66079.20,FILLED,0.022,0.022
1709769751584,SELL,LIMIT,IOC,0.025,65798.65,66062.80,FILLED,0.021,0.025
1709769751584,SELL,LIMIT,IOC,0.025,65798.65,66062.80,FILLED,0.021,0.025
1709769981785,SELL,LIMIT,IOC,0.349,65719.80,65980.00,FILLED,0.349,0.349
1709769981785,SELL,LIMIT,IOC,0.349,65719.80,65980.00,FILLED,0.349,0.349
1709770002732,SELL,LIMIT,IOC,0.374,65715.50,65977.50,FILLED,0.182,0.374
1709770002732,SELL,LIMIT,IOC,0.374,65715.50,65977.50,FILLED,0.182,0.374
1709770012362,SELL,LIMIT,IOC,0.018,65702.38,65951.00,FILLED,0.018,0.018
1709770012362,SELL,LIMIT,IOC,0.018,65702.38,65951.00,FILLED,0.018,0.018
1709770014352,SELL,LIMIT,IOC,0.019,65686.55,65950.20,FILLED,0.019,0.019
1709770014352,SELL,LIMIT,IOC,0.019,65686.55,65950.20,FILLED,0.019,0.019
1709770352671,BUY,LIMIT,IOC,0.026,66507.96,66257.70,FILLED,0.026,0.026
1709770352671,BUY,LIMIT,IOC,0.026,66507.96,66257.70,FILLED,0.026,0.026
1709770355532,BUY,LIMIT,IOC,0.706,66518.23,66261.27,FILLED,0.104,0.706
1709770355532,BUY,LIMIT,IOC,0.706,66518.23,66261.27,FILLED,0.104,0.706
1709770364096,BUY,LIMIT,IOC,0.022,66527.23,66276.70,FILLED,0.010,0.022
1709770364096,BUY,LIMIT,IOC,0.022,66527.23,66276.70,FILLED,0.010,0.022
1709770372303,BUY,LIMIT,IOC,0.009,66532.45,66280.50,FILLED,0.009,0.009
1709770372303,BUY,LIMIT,IOC,0.009,66532.45,66280.50,FILLED,0.009,0.009
1709770396475,BUY,LIMIT,IOC,0.012,66551.39,66290.30,FILLED,0.012,0.012
1709770396475,BUY,LIMIT,IOC,0.012,66551.39,66290.30,FILLED,0.012,0.012
1709770406106,BUY,LIMIT,IOC,0.484,66552.34,66301.50,FILLED,0.484,0.484
1709770406106,BUY,LIMIT,IOC,0.484,66552.34,66301.50,FILLED,0.484,0.484
1709770438374,BUY,LIMIT,IOC,0.023,66518.21,66253.30,FILLED,0.023,0.023
1709770438374,BUY,LIMIT,IOC,0.023,66518.21,66253.30,FILLED,0.023,0.023
1709770478415,BUY,LIMIT,IOC,0.028,66560.29,66299.80,FILLED,0.028,0.028
1709770478415,BUY,LIMIT,IOC,0.028,66560.29,66299.80,FILLED,0.028,0.028
1709770495665,BUY,LIMIT,IOC,0.900,66573.67,66300.02,FILLED,0.013,0.900
1709770495665,BUY,LIMIT,IOC,0.900,66573.67,66300.02,FILLED,0.013,0.900
1709770499097,BUY,LIMIT,IOC,0.005,66565.05,66311.50,FILLED,0.005,0.005
1709770499097,BUY,LIMIT,IOC,0.005,66565.05,66311.50,FILLED,0.005,0.005
1709770639139,BUY,LIMIT,IOC,0.003,66470.42,66201.00,FILLED,0.003,0.003
1709770639139,BUY,LIMIT,IOC,0.003,66470.42,66201.00,FILLED,0.003,0.003
1709770787572,SELL,LIMIT,IOC,0.174,65916.86,66170.00,FILLED,0.174,0.174
1709770787572,SELL,LIMIT,IOC,0.174,65916.86,66170.00,FILLED,0.174,0.174
1709770867426,SELL,LIMIT,IOC,0.009,65842.09,66092.10,FILLED,0.009,0.009
1709770867426,SELL,LIMIT,IOC,0.009,65842.09,66092.10,FILLED,0.009,0.009
1709770877054,SELL,LIMIT,IOC,0.157,65810.50,66074.00,FILLED,0.157,0.157
1709770877054,SELL,LIMIT,IOC,0.157,65810.50,66074.00,FILLED,0.157,0.157
1709770888705,SELL,LIMIT,IOC,0.010,65803.27,66049.00,FILLED,0.010,0.010
1709770888705,SELL,LIMIT,IOC,0.010,65803.27,66049.00,FILLED,0.010,0.010
1709770905468,SELL,LIMIT,IOC,0.617,65777.09,66036.93,FILLED,0.230,0.617
1709770905468,SELL,LIMIT,IOC,0.617,65777.09,66036.93,FILLED,0.230,0.617
1709770909353,SELL,LIMIT,IOC,0.011,65755.42,66006.00,FILLED,0.011,0.011
1709770909353,SELL,LIMIT,IOC,0.011,65755.42,66006.00,FILLED,0.011,0.011
1709770910367,SELL,LIMIT,IOC,0.002,65743.87,66006.00,FILLED,0.002,0.002
1709770910367,SELL,LIMIT,IOC,0.002,65743.87,66006.00,FILLED,0.002,0.002
1709770912281,SELL,LIMIT,IOC,0.004,65743.33,66005.10,FILLED,0.004,0.004
1709770912281,SELL,LIMIT,IOC,0.004,65743.33,66005.10,FILLED,0.004,0.004
1709770916379,SELL,LIMIT,IOC,0.006,65740.65,66001.60,FILLED,0.002,0.006
1709770916379,SELL,LIMIT,IOC,0.006,65740.65,66001.60,FILLED,0.002,0.006
1709770959089,SELL,LIMIT,IOC,0.005,65731.72,65995.60,FILLED,0.005,0.005
1709770959089,SELL,LIMIT,IOC,0.005,65731.72,65995.60,FILLED,0.005,0.005
1709770968334,SELL,LIMIT,IOC,0.024,65724.64,65988.40,FILLED,0.024,0.024
1709770968334,SELL,LIMIT,IOC,0.024,65724.64,65988.40,FILLED,0.024,0.024
1709770971304,SELL,LIMIT,IOC,0.002,65717.92,65980.70,FILLED,0.002,0.002
1709770971304,SELL,LIMIT,IOC,0.002,65717.92,65980.70,FILLED,0.002,0.002
1709771042178,SELL,LIMIT,IOC,0.017,65790.36,66042.00,FILLED,0.017,0.017
1709771042178,SELL,LIMIT,IOC,0.017,65790.36,66042.00,FILLED,0.017,0.017
1709771046299,SELL,LIMIT,IOC,0.018,65774.55,66038.60,FILLED,0.018,0.018
1709771046299,SELL,LIMIT,IOC,0.018,65774.55,66038.60,FILLED,0.018,0.018
1709771063059,SELL,LIMIT,IOC,0.034,65725.61,65985.90,FILLED,0.034,0.034
1709771063059,SELL,LIMIT,IOC,0.034,65725.61,65985.90,FILLED,0.034,0.034
1709771064189,BUY,LIMIT,IOC,0.010,66232.93,65986.00,FILLED,0.010,0.010
1709771064189,BUY,LIMIT,IOC,0.010,66232.93,65986.00,FILLED,0.010,0.010
1709771072620,SELL,LIMIT,IOC,0.006,65715.04,65968.90,FILLED,0.002,0.006
1709771072620,SELL,LIMIT,IOC,0.006,65715.04,65968.90,FILLED,0.002,0.006
1709771074345,SELL,LIMIT,IOC,0.026,65727.88,65959.17,FILLED,0.005,0.026
1709771074345,SELL,LIMIT,IOC,0.026,65727.88,65959.17,FILLED,0.005,0.026
1709771075359,SELL,LIMIT,IOC,0.007,65738.56,65958.80,FILLED,0.007,0.007
1709771075359,SELL,LIMIT,IOC,0.007,65738.56,65958.80,FILLED,0.007,0.007
1709771076524,SELL,LIMIT,IOC,0.011,65701.79,65958.80,FILLED,0.011,0.011
1709771076524,SELL,LIMIT,IOC,0.011,65701.79,65958.80,FILLED,0.011,0.011
1709771086368,SELL,LIMIT,IOC,0.005,65690.73,65958.80,FILLED,0.005,0.005
1709771086368,SELL,LIMIT,IOC,0.005,65690.73,65958.80,FILLED,0.005,0.005
1709771102039,SELL,LIMIT,IOC,0.040,65680.37,65937.20,FILLED,0.040,0.040
1709771102039,SELL,LIMIT,IOC,0.040,65680.37,65937.20,FILLED,0.040,0.040
1709771104430,SELL,LIMIT,IOC,0.004,65672.57,65934.00,FILLED,0.004,0.004
1709771104430,SELL,LIMIT,IOC,0.004,65672.57,65934.00,FILLED,0.004,0.004
1709771130301,SELL,LIMIT,IOC,0.700,65667.20,65925.40,FILLED,0.700,0.700
1709771130301,SELL,LIMIT,IOC,0.700,65667.20,65925.40,FILLED,0.700,0.700
1709771134528,SELL,LIMIT,IOC,0.075,65660.22,65920.70,FILLED,0.018,0.075
1709771134528,SELL,LIMIT,IOC,0.075,65660.22,65920.70,FILLED,0.018,0.075
1709771136059,SELL,LIMIT,IOC,0.015,65656.16,65907.60,FILLED,0.015,0.015
1709771136059,SELL,LIMIT,IOC,0.015,65656.16,65907.60,FILLED,0.015,0.015
1709771152403,SELL,LIMIT,IOC,0.110,65644.07,65900.00,FILLED,0.110,0.110
1709771152403,SELL,LIMIT,IOC,0.110,65644.07,65900.00,FILLED,0.110,0.110
1709771153425,SELL,LIMIT,IOC,0.009,65637.78,65900.00,FILLED,0.009,0.009
1709771153425,SELL,LIMIT,IOC,0.009,65637.78,65900.00,FILLED,0.009,0.009
1709771155220,SELL,LIMIT,IOC,0.003,65624.01,65868.00,FILLED,0.003,0.003
1709771155220,SELL,LIMIT,IOC,0.003,65624.01,65868.00,FILLED,0.003,0.003
1709771156231,SELL,LIMIT,IOC,0.009,65615.76,65862.20,FILLED,0.009,0.009
1709771156231,SELL,LIMIT,IOC,0.009,65615.76,65862.20,FILLED,0.009,0.009
1709771157617,SELL,LIMIT,IOC,0.296,65600.85,65876.50,FILLED,0.016,0.296
1709771157617,SELL,LIMIT,IOC,0.296,65600.85,65876.50,FILLED,0.016,0.296
1709771209454,SELL,LIMIT,IOC,0.155,65597.29,65860.00,FILLED,0.155,0.155
1709771209454,SELL,LIMIT,IOC,0.155,65597.29,65860.00,FILLED,0.155,0.155
1709771210552,SELL,LIMIT,IOC,0.002,65594.44,65858.10,FILLED,0.002,0.002
1709771210552,SELL,LIMIT,IOC,0.002,65594.44,65858.10,FILLED,0.002,0.002
1709771214425,SELL,LIMIT,IOC,0.002,65615.02,65854.40,FILLED,0.002,0.002
1709771214425,SELL,LIMIT,IOC,0.002,65615.02,65854.40,FILLED,0.002,0.002
1709771215570,SELL,LIMIT,IOC,0.183,65583.66,65815.10,FILLED,0.183,0.183
1709771215570,SELL,LIMIT,IOC,0.183,65583.66,65815.10,FILLED,0.183,0.183
1709771223162,SELL,LIMIT,IOC,0.005,65554.36,65817.40,FILLED,0.005,0.005
1709771223162,SELL,LIMIT,IOC,0.005,65554.36,65817.40,FILLED,0.005,0.005
1709771224367,SELL,LIMIT,IOC,0.004,65549.06,65805.30,FILLED,0.004,0.004
1709771224367,SELL,LIMIT,IOC,0.004,65549.06,65805.30,FILLED,0.004,0.004
1709771226062,SELL,LIMIT,IOC,0.749,65538.88,65814.50,FILLED,0.168,0.749
1709771226062,SELL,LIMIT,IOC,0.749,65538.88,65814.50,FILLED,0.168,0.749
1709771245337,SELL,LIMIT,IOC,0.025,65582.71,65851.40,FILLED,0.025,0.025
1709771245337,SELL,LIMIT,IOC,0.025,65582.71,65851.40,FILLED,0.025,0.025
1709771277294,SELL,LIMIT,IOC,0.287,65604.49,65871.90,FILLED,0.285,0.287
1709771277294,SELL,LIMIT,IOC,0.287,65604.49,65871.90,FILLED,0.285,0.287
1709771287551,SELL,LIMIT,IOC,0.002,65571.35,65775.00,FILLED,0.002,0.002
1709771287551,SELL,LIMIT,IOC,0.002,65571.35,65775.00,FILLED,0.002,0.002
1709771289049,SELL,LIMIT,IOC,0.021,65535.52,65780.70,FILLED,0.016,0.021
1709771289049,SELL,LIMIT,IOC,0.021,65535.52,65780.70,FILLED,0.016,0.021
1709771290052,SELL,LIMIT,IOC,0.005,65523.26,65764.50,FILLED,0.005,0.005
1709771290052,SELL,LIMIT,IOC,0.005,65523.26,65764.50,FILLED,0.005,0.005
1709771291065,SELL,LIMIT,IOC,0.010,65510.80,65758.40,FILLED,0.010,0.010
1709771291065,SELL,LIMIT,IOC,0.010,65510.80,65758.40,FILLED,0.010,0.010
1709771292091,SELL,LIMIT,IOC,0.615,65497.42,65758.40,FILLED,0.274,0.615
1709771292091,SELL,LIMIT,IOC,0.615,65497.42,65758.40,FILLED,0.274,0.615
1709771297075,SELL,LIMIT,IOC,0.102,65495.14,65757.10,FILLED,0.095,0.102
1709771297075,SELL,LIMIT,IOC,0.102,65495.14,65757.10,FILLED,0.095,0.102
1709771298290,SELL,LIMIT,IOC,0.002,65849.04,65849.04,FILLED,0.002,0.002
1709771298290,SELL,LIMIT,IOC,0.002,65849.04,65849.04,FILLED,0.002,0.002
