time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1698451929119,BUY,LIMIT,IOC,0.037,34040.92,33905.30,FILLED,0.037,0.037
1698451929119,BUY,LIMIT,IOC,0.037,34040.92,33905.30,FILLED,0.037,0.037
1698452740913,SELL,LIMIT,IOC,0.012,33769.28,33895.90,FILLED,0.012,0.012
1698452740913,SELL,LIMIT,IOC,0.012,33769.28,33895.90,FILLED,0.012,0.012
1698452942397,BUY,LIMIT,IOC,0.026,34031.74,33906.40,FILLED,0.004,0.026
1698452942397,BUY,LIMIT,IOC,0.026,34031.74,33906.40,FILLED,0.004,0.026
1698452944482,BUY,LIMIT,IOC,0.007,33981.64,33906.40,FILLED,0.007,0.007
1698452944482,BUY,LIMIT,IOC,0.007,33981.64,33906.40,FILLED,0.007,0.007
1698452946080,BUY,LIMIT,IOC,0.039,34026.87,33906.40,FILLED,0.039,0.039
1698452946080,BUY,LIMIT,IOC,0.039,34026.87,33906.40,FILLED,0.039,0.039
1698453103554,BUY,LIMIT,IOC,0.114,34060.67,33936.80,FILLED,0.114,0.114
1698453103554,BUY,LIMIT,IOC,0.114,34060.67,33936.80,FILLED,0.114,0.114
1698455232035,BUY,LIMIT,IOC,0.027,34036.55,33910.00,FILLED,0.027,0.027
1698455232035,BUY,LIMIT,IOC,0.027,34036.55,33910.00,FILLED,0.027,0.027
1698455638808,SELL,LIMIT,IOC,0.067,33779.75,33879.90,FILLED,0.003,0.067
1698455638808,SELL,LIMIT,IOC,0.067,33779.75,33879.90,FILLED,0.003,0.067
1698456307381,BUY,LIMIT,IOC,0.010,34011.30,33875.80,FILLED,0.010,0.010
1698456307381,BUY,LIMIT,IOC,0.010,34011.30,33875.80,FILLED,0.010,0.010
1698456322697,SELL,LIMIT,IOC,0.054,33775.94,33875.70,FILLED,0.054,0.054
1698456322697,SELL,LIMIT,IOC,0.054,33775.94,33875.70,FILLED,0.054,0.054
1698456326490,SELL,LIMIT,IOC,0.003,33767.85,33875.70,FILLED,0.003,0.003
1698456326490,SELL,LIMIT,IOC,0.003,33767.85,33875.70,FILLED,0.003,0.003
1698457178067,BUY,LIMIT,IOC,0.003,34014.00,33883.20,FILLED,0.003,0.003
1698457178067,BUY,LIMIT,IOC,0.003,34014.00,33883.20,FILLED,0.003,0.003
1698457299740,BUY,LIMIT,IOC,0.323,34030.75,33897.10,FILLED,0.262,0.323
1698457299740,BUY,LIMIT,IOC,0.323,34030.75,33897.10,FILLED,0.262,0.323
1698457302145,BUY,LIMIT,IOC,0.015,33562.80,33562.80,FILLED,0.015,0.015
1698457302145,BUY,LIMIT,IOC,0.015,33562.80,33562.80,FILLED,0.015,0.015
1698457303514,BUY,LIMIT,IOC,0.015,34030.78,33901.50,FILLED,0.015,0.015
1698457303514,BUY,LIMIT,IOC,0.015,34030.78,33901.50,FILLED,0.015,0.015
1698457697722,BUY,LIMIT,IOC,0.012,34037.84,33908.70,FILLED,0.012,0.012
1698457697722,BUY,LIMIT,IOC,0.012,34037.84,33908.70,FILLED,0.012,0.012
1698457731260,BUY,LIMIT,IOC,0.007,34001.23,33904.50,FILLED,0.007,0.007
1698457731260,BUY,LIMIT,IOC,0.007,34001.23,33904.50,FILLED,0.007,0.007
1698458396395,BUY,LIMIT,IOC,0.113,34056.72,33924.00,FILLED,0.113,0.113
1698458396395,BUY,LIMIT,IOC,0.113,34056.72,33924.00,FILLED,0.113,0.113
1698459626203,BUY,LIMIT,IOC,0.018,34050.34,33915.80,FILLED,0.018,0.018
1698459626203,BUY,LIMIT,IOC,0.018,34050.34,33915.80,FILLED,0.018,0.018
1698459655543,BUY,LIMIT,IOC,0.060,34050.46,33915.80,FILLED,0.060,0.060
1698459655543,BUY,LIMIT,IOC,0.060,34050.46,33915.80,FILLED,0.060,0.060
1698460134978,BUY,LIMIT,IOC,0.005,34066.06,33932.90,FILLED,0.005,0.005
1698460134978,BUY,LIMIT,IOC,0.005,34066.06,33932.90,FILLED,0.005,0.005
1698461093520,BUY,LIMIT,IOC,0.009,34055.88,33926.40,FILLED,0.009,0.009
1698461093520,BUY,LIMIT,IOC,0.009,34055.88,33926.40,FILLED,0.009,0.009
1698461100027,BUY,LIMIT,IOC,0.006,34060.00,33926.40,FILLED,0.006,0.006
1698461100027,BUY,LIMIT,IOC,0.006,34060.00,33926.40,FILLED,0.006,0.006
1698461203194,BUY,LIMIT,IOC,0.011,34079.07,33955.00,FILLED,0.011,0.011
1698461203194,BUY,LIMIT,IOC,0.011,34079.07,33955.00,FILLED,0.011,0.011
1698461204248,BUY,LIMIT,IOC,0.141,34083.79,33958.00,FILLED,0.141,0.141
1698461204248,BUY,LIMIT,IOC,0.141,34083.79,33958.00,FILLED,0.141,0.141
1698461205361,BUY,LIMIT,IOC,0.039,34078.01,33969.41,FILLED,0.007,0.039
1698461205361,BUY,LIMIT,IOC,0.039,34078.01,33969.41,FILLED,0.007,0.039
1698461206378,BUY,LIMIT,IOC,0.002,34093.90,33996.80,FILLED,0.002,0.002
1698461206378,BUY,LIMIT,IOC,0.002,34093.90,33996.80,FILLED,0.002,0.002
1698461208067,BUY,LIMIT,IOC,0.265,34103.40,33967.00,FILLED,0.104,0.265
1698461208067,BUY,LIMIT,IOC,0.265,34103.40,33967.00,FILLED,0.104,0.265
1698461217605,BUY,LIMIT,IOC,0.112,34103.92,33967.10,FILLED,0.112,0.112
1698461217605,BUY,LIMIT,IOC,0.112,34103.92,33967.10,FILLED,0.112,0.112
1698461225889,BUY,LIMIT,IOC,0.009,34104.34,33975.60,FILLED,0.005,0.009
1698461225889,BUY,LIMIT,IOC,0.009,34104.34,33975.60,FILLED,0.005,0.009
1698461229292,BUY,LIMIT,IOC,0.114,34107.74,33976.10,FILLED,0.012,0.114
1698461229292,BUY,LIMIT,IOC,0.114,34107.74,33976.10,FILLED,0.012,0.114
1698461242328,BUY,LIMIT,IOC,0.005,34107.86,33975.70,FILLED,0.005,0.005
1698461242328,BUY,LIMIT,IOC,0.005,34107.86,33975.70,FILLED,0.005,0.005
1698461243564,BUY,LIMIT,IOC,0.054,34109.70,33978.76,FILLED,0.008,0.054
1698461243564,BUY,LIMIT,IOC,0.054,34109.70,33978.76,FILLED,0.008,0.054
1698461245051,BUY,LIMIT,IOC,0.313,34110.38,33982.01,FILLED,0.023,0.313
1698461245051,BUY,LIMIT,IOC,0.313,34110.38,33982.01,FILLED,0.023,0.313
