time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1694909076246,SELL,LIMIT,IOC,0.251,26454.76,26542.00,FILLED,0.049,0.251
1694909076246,SELL,LIMIT,IOC,0.251,26454.76,26542.00,FILLED,0.049,0.251
1694909408801,SELL,LIMIT,IOC,0.091,26404.93,26497.80,FILLED,0.091,0.091
1694909408801,SELL,LIMIT,IOC,0.091,26404.93,26497.80,FILLED,0.091,0.091
1694909725241,BUY,LIMIT,IOC,0.008,26515.74,26491.20,FILLED,0.008,0.008
1694909725241,BUY,LIMIT,IOC,0.008,26515.74,26491.20,FILLED,0.008,0.008
1694909755499,SELL,LIMIT,IOC,0.068,26383.34,26482.40,FILLED,0.068,0.068
1694909755499,SELL,LIMIT,IOC,0.068,26383.34,26482.40,FILLED,0.068,0.068
1694909759059,SELL,LIMIT,IOC,1.887,26377.72,26480.00,FILLED,1.887,1.887
1694909759059,SELL,LIMIT,IOC,1.887,26377.72,26480.00,FILLED,1.887,1.887
1694909761122,SELL,LIMIT,IOC,0.019,26376.75,26480.00,FILLED,0.019,0.019
1694909761122,SELL,LIMIT,IOC,0.019,26376.75,26480.00,FILLED,0.019,0.019
1694909771528,SELL,LIMIT,IOC,0.058,26375.03,26472.40,FILLED,0.058,0.058
1694909771528,SELL,LIMIT,IOC,0.058,26375.03,26472.40,FILLED,0.058,0.058
1694909772869,SELL,LIMIT,IOC,0.043,26374.71,26477.90,FILLED,0.043,0.043
1694909772869,SELL,LIMIT,IOC,0.043,26374.71,26477.90,FILLED,0.043,0.043
1694910907760,SELL,LIMIT,IOC,0.031,26388.53,26494.90,FILLED,0.031,0.031
1694910907760,SELL,LIMIT,IOC,0.031,26388.53,26494.90,FILLED,0.031,0.031
1694911981127,BUY,LIMIT,IOC,0.033,26594.85,26489.00,FILLED,0.033,0.033
1694911981127,BUY,LIMIT,IOC,0.033,26594.85,26489.00,FILLED,0.033,0.033
1694911983088,SELL,LIMIT,IOC,0.003,26403.69,26485.00,FILLED,0.003,0.003
1694911983088,SELL,LIMIT,IOC,0.003,26403.69,26485.00,FILLED,0.003,0.003
1694911997192,SELL,LIMIT,IOC,0.087,26379.21,26480.70,FILLED,0.087,0.087
1694911997192,SELL,LIMIT,IOC,0.087,26379.21,26480.70,FILLED,0.087,0.087
1694912093149,SELL,LIMIT,IOC,0.044,26359.89,26445.00,FILLED,0.044,0.044
1694912093149,SELL,LIMIT,IOC,0.044,26359.89,26445.00,FILLED,0.044,0.044
1694912094264,SELL,LIMIT,IOC,0.118,26361.06,26455.40,FILLED,0.118,0.118
1694912094264,SELL,LIMIT,IOC,0.118,26361.06,26455.40,FILLED,0.118,0.118
1694912120208,SELL,LIMIT,IOC,0.024,26345.14,26431.54,FILLED,0.006,0.024
1694912120208,SELL,LIMIT,IOC,0.024,26345.14,26431.54,FILLED,0.006,0.024
1694912121230,SELL,LIMIT,IOC,0.091,26344.49,26453.15,FILLED,0.047,0.091
1694912121230,SELL,LIMIT,IOC,0.091,26344.49,26453.15,FILLED,0.047,0.091
1694912317717,SELL,LIMIT,IOC,0.198,26349.82,26454.50,FILLED,0.024,0.198
1694912317717,SELL,LIMIT,IOC,0.198,26349.82,26454.50,FILLED,0.024,0.198
1694912320517,BUY,LIMIT,IOC,0.005,25219.88,25219.88,FILLED,0.005,0.005
1694912320517,BUY,LIMIT,IOC,0.005,25219.88,25219.88,FILLED,0.005,0.005
1694912321985,SELL,LIMIT,IOC,0.069,26349.56,26454.50,FILLED,0.045,0.069
1694912321985,SELL,LIMIT,IOC,0.069,26349.56,26454.50,FILLED,0.045,0.069
1694912453437,SELL,LIMIT,IOC,0.044,26348.89,26454.60,FILLED,0.002,0.044
1694912453437,SELL,LIMIT,IOC,0.044,26348.89,26454.60,FILLED,0.002,0.044
1694912476145,SELL,LIMIT,IOC,0.022,26369.45,26458.20,FILLED,0.022,0.022
