time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1691107643827,SELL,LIMIT,IOC,0.400,29060.04,29168.30,FILLED,0.005,0.400
1691107643827,SELL,LIMIT,IOC,0.400,29060.04,29168.30,FILLED,0.005,0.400
1691107762390,SELL,LIMIT,IOC,0.079,29039.56,29154.00,FILLED,0.079,0.079
1691107762390,SELL,LIMIT,IOC,0.079,29039.56,29154.00,FILLED,0.079,0.079
1691115129333,SELL,LIMIT,IOC,0.029,29037.82,29150.40,FILLED,0.027,0.029
1691115129333,SELL,LIMIT,IOC,0.029,29037.82,29150.40,FILLED,0.027,0.029
1691115130375,SELL,LIMIT,IOC,0.015,29036.42,29150.00,FILLED,0.015,0.015
1691115130375,SELL,LIMIT,IOC,0.015,29036.42,29150.00,FILLED,0.015,0.015
1691115196755,SELL,LIMIT,IOC,0.004,29034.16,29150.50,FILLED,0.004,0.004
1691115196755,SELL,LIMIT,IOC,0.004,29034.16,29150.50,FILLED,0.004,0.004
1691115780535,SELL,LIMIT,IOC,0.050,29034.26,29148.00,FILLED,0.050,0.050
1691115780535,SELL,LIMIT,IOC,0.050,29034.26,29148.00,FILLED,0.050,0.050
1691115783278,SELL,LIMIT,IOC,0.107,29033.40,29134.34,FILLED,0.074,0.107
1691115783278,SELL,LIMIT,IOC,0.107,29033.40,29134.34,FILLED,0.074,0.107
1691115784322,SELL,LIMIT,IOC,0.004,29029.28,29132.40,FILLED,0.004,0.004
1691115784322,SELL,LIMIT,IOC,0.004,29029.28,29132.40,FILLED,0.004,0.004
1691115785338,SELL,LIMIT,IOC,0.051,29022.80,29136.10,FILLED,0.051,0.051
1691115785338,SELL,LIMIT,IOC,0.051,29022.80,29136.10,FILLED,0.051,0.051
1691115816270,SELL,LIMIT,IOC,0.130,29021.19,29135.00,FILLED,0.016,0.130
1691115816270,SELL,LIMIT,IOC,0.130,29021.19,29135.00,FILLED,0.016,0.130
1691115822093,SELL,LIMIT,IOC,0.011,29020.90,29135.00,FILLED,0.011,0.011
1691115822093,SELL,LIMIT,IOC,0.011,29020.90,29135.00,FILLED,0.011,0.011
1691115827149,SELL,LIMIT,IOC,0.422,29020.88,29134.90,FILLED,0.421,0.422
1691115827149,SELL,LIMIT,IOC,0.422,29020.88,29134.90,FILLED,0.421,0.422
1691115828932,SELL,LIMIT,IOC,0.171,29020.60,29128.60,FILLED,0.171,0.171
1691115828932,SELL,LIMIT,IOC,0.171,29020.60,29128.60,FILLED,0.171,0.171
1691115829934,SELL,LIMIT,IOC,0.013,29019.68,29131.70,FILLED,0.013,0.013
1691115829934,SELL,LIMIT,IOC,0.013,29019.68,29131.70,FILLED,0.013,0.013
1691115831043,SELL,LIMIT,IOC,0.009,29017.23,29129.20,FILLED,0.009,0.009
