time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1710374420063,BUY,LIMIT,IOC,0.066,73384.10,73101.70,FILLED,0.066,0.066
1710374420063,BUY,LIMIT,IOC,0.066,73384.10,73101.70,FILLED,0.066,0.066
1710374518917,BUY,LIMIT,IOC,0.018,73404.70,73119.40,FILLED,0.018,0.018
1710374518917,BUY,LIMIT,IOC,0.018,73404.70,73119.40,FILLED,0.018,0.018
1710374547619,SELL,LIMIT,IOC,0.680,72822.03,73086.10,FILLED,0.014,0.680
1710374547619,SELL,LIMIT,IOC,0.680,72822.03,73086.10,FILLED,0.014,0.680
1710374710560,BUY,LIMIT,IOC,0.013,73254.87,73005.50,FILLED,0.013,0.013
1710374710560,BUY,LIMIT,IOC,0.013,73254.87,73005.50,FILLED,0.013,0.013
1710375576691,BUY,LIMIT,IOC,0.008,73447.24,73157.10,FILLED,0.008,0.008
1710375576691,BUY,LIMIT,IOC,0.008,73447.24,73157.10,FILLED,0.008,0.008
1710375706289,BUY,LIMIT,IOC,0.007,73338.72,73152.50,FILLED,0.007,0.007
1710375706289,BUY,LIMIT,IOC,0.007,73338.72,73152.50,FILLED,0.007,0.007
1710375805908,BUY,LIMIT,IOC,0.005,73447.18,73158.00,FILLED,0.005,0.005
1710375805908,BUY,LIMIT,IOC,0.005,73447.18,73158.00,FILLED,0.005,0.005
1710375859579,BUY,LIMIT,IOC,0.011,73473.47,73194.90,FILLED,0.005,0.011
1710375859579,BUY,LIMIT,IOC,0.011,73473.47,73194.90,FILLED,0.005,0.011
1710375896618,BUY,LIMIT,IOC,0.021,73492.95,73214.30,FILLED,0.021,0.021
1710375896618,BUY,LIMIT,IOC,0.021,73492.95,73214.30,FILLED,0.021,0.021
1710375899166,BUY,LIMIT,IOC,0.022,73500.52,73216.20,FILLED,0.022,0.022
1710375899166,BUY,LIMIT,IOC,0.022,73500.52,73216.20,FILLED,0.022,0.022
1710375900675,BUY,LIMIT,IOC,0.008,73502.02,73208.10,FILLED,0.008,0.008
1710375900675,BUY,LIMIT,IOC,0.008,73502.02,73208.10,FILLED,0.008,0.008
1710375915557,BUY,LIMIT,IOC,0.010,73515.67,73234.50,FILLED,0.010,0.010
1710375915557,BUY,LIMIT,IOC,0.010,73515.67,73234.50,FILLED,0.010,0.010
1710375919455,BUY,LIMIT,IOC,0.002,73519.66,73235.00,FILLED,0.002,0.002
1710375919455,BUY,LIMIT,IOC,0.002,73519.66,73235.00,FILLED,0.002,0.002
1710375935702,BUY,LIMIT,IOC,0.011,73526.93,73233.50,FILLED,0.011,0.011
1710375935702,BUY,LIMIT,IOC,0.011,73526.93,73233.50,FILLED,0.011,0.011
1710376386150,BUY,LIMIT,IOC,0.003,73388.89,73089.40,FILLED,0.003,0.003
1710376386150,BUY,LIMIT,IOC,0.003,73388.89,73089.40,FILLED,0.003,0.003
1710376473226,BUY,LIMIT,IOC,0.061,73340.69,73055.00,FILLED,0.061,0.061
1710376473226,BUY,LIMIT,IOC,0.061,73340.69,73055.00,FILLED,0.061,0.061
