time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1703980803370,BUY,LIMIT,IOC,0.068,41898.01,41898.01,FILLED,0.068,0.068
1703980803370,BUY,LIMIT,IOC,0.068,41898.01,41898.01,FILLED,0.068,0.068
1703981806227,BUY,LIMIT,IOC,0.003,42488.79,42326.60,FILLED,0.003,0.003
1703981806227,BUY,LIMIT,IOC,0.003,42488.79,42326.60,FILLED,0.003,0.003
1703981812259,BUY,LIMIT,IOC,0.008,42520.08,42347.70,FILLED,0.008,0.008
1703981812259,BUY,LIMIT,IOC,0.008,42520.08,42347.70,FILLED,0.008,0.008
1703981813309,BUY,LIMIT,IOC,0.173,42507.80,42347.70,FILLED,0.173,0.173
1703981813309,BUY,LIMIT,IOC,0.173,42507.80,42347.70,FILLED,0.173,0.173
1703981844374,BUY,LIMIT,IOC,0.111,42515.55,42351.50,FILLED,0.011,0.111
1703981844374,BUY,LIMIT,IOC,0.111,42515.55,42351.50,FILLED,0.011,0.111
1703981852754,BUY,LIMIT,IOC,0.884,42525.57,42370.47,FILLED,0.087,0.884
1703981852754,BUY,LIMIT,IOC,0.884,42525.57,42370.47,FILLED,0.087,0.884
1703981854195,BUY,LIMIT,IOC,0.041,42544.71,42395.40,FILLED,0.041,0.041
1703981854195,BUY,LIMIT,IOC,0.041,42544.71,42395.40,FILLED,0.041,0.041
1703981855279,BUY,LIMIT,IOC,0.032,42552.96,42387.30,FILLED,0.032,0.032
1703981855279,BUY,LIMIT,IOC,0.032,42552.96,42387.30,FILLED,0.032,0.032
1703982375504,BUY,LIMIT,IOC,0.048,42248.65,42248.65,FILLED,0.048,0.048
1703982375504,BUY,LIMIT,IOC,0.048,42248.65,42248.65,FILLED,0.048,0.048
1703983082254,BUY,LIMIT,IOC,0.016,42558.87,42426.20,FILLED,0.016,0.016
1703983082254,BUY,LIMIT,IOC,0.016,42558.87,42426.20,FILLED,0.016,0.016
1703983083312,BUY,LIMIT,IOC,0.010,42579.45,42419.00,FILLED,0.010,0.010
1703983083312,BUY,LIMIT,IOC,0.010,42579.45,42419.00,FILLED,0.010,0.010
1703983084373,BUY,LIMIT,IOC,0.122,42582.55,42412.10,FILLED,0.114,0.122
1703983084373,BUY,LIMIT,IOC,0.122,42582.55,42412.10,FILLED,0.114,0.122
1703983106381,BUY,LIMIT,IOC,0.053,42584.46,42431.30,FILLED,0.053,0.053
1703983106381,BUY,LIMIT,IOC,0.053,42584.46,42431.30,FILLED,0.053,0.053
1703983107462,BUY,LIMIT,IOC,0.003,42590.61,42433.50,FILLED,0.003,0.003
1703983107462,BUY,LIMIT,IOC,0.003,42590.61,42433.50,FILLED,0.003,0.003
1703983110951,BUY,LIMIT,IOC,1.182,42596.44,42427.70,FILLED,0.712,1.182
1703983110951,BUY,LIMIT,IOC,1.182,42596.44,42427.70,FILLED,0.712,1.182
1703983115236,BUY,LIMIT,IOC,0.053,42595.73,42440.20,FILLED,0.051,0.053
1703983115236,BUY,LIMIT,IOC,0.053,42595.73,42440.20,FILLED,0.051,0.053
1703983117114,BUY,LIMIT,IOC,0.057,42597.88,42446.30,FILLED,0.053,0.057
1703983117114,BUY,LIMIT,IOC,0.057,42597.88,42446.30,FILLED,0.053,0.057
1703983121141,BUY,LIMIT,IOC,0.050,42607.52,42470.10,FILLED,0.050,0.050
1703983121141,BUY,LIMIT,IOC,0.050,42607.52,42470.10,FILLED,0.050,0.050
1703983122319,BUY,LIMIT,IOC,0.006,42614.27,42466.90,FILLED,0.006,0.006
1703983122319,BUY,LIMIT,IOC,0.006,42614.27,42466.90,FILLED,0.006,0.006
1703983124218,BUY,LIMIT,IOC,0.003,42619.56,42450.30,FILLED,0.003,0.003
1703983124218,BUY,LIMIT,IOC,0.003,42619.56,42450.30,FILLED,0.003,0.003
1703984446182,BUY,LIMIT,IOC,0.013,42620.39,42455.30,FILLED,0.013,0.013
1703984446182,BUY,LIMIT,IOC,0.013,42620.39,42455.30,FILLED,0.013,0.013
1703984447308,BUY,LIMIT,IOC,0.029,42620.28,42456.10,FILLED,0.029,0.029
1703984447308,BUY,LIMIT,IOC,0.029,42620.28,42456.10,FILLED,0.029,0.029
1703984451067,BUY,LIMIT,IOC,0.013,42625.47,42460.30,FILLED,0.013,0.013
1703984451067,BUY,LIMIT,IOC,0.013,42625.47,42460.30,FILLED,0.013,0.013
1703984452246,BUY,LIMIT,IOC,0.024,42623.55,42460.80,FILLED,0.019,0.024
1703984452246,BUY,LIMIT,IOC,0.024,42623.55,42460.80,FILLED,0.019,0.024
1703984551350,BUY,LIMIT,IOC,0.158,42589.38,42426.40,FILLED,0.158,0.158
1703984551350,BUY,LIMIT,IOC,0.158,42589.38,42426.40,FILLED,0.158,0.158
1703985030426,BUY,LIMIT,IOC,0.074,42536.39,42375.80,FILLED,0.074,0.074
1703985030426,BUY,LIMIT,IOC,0.074,42536.39,42375.80,FILLED,0.074,0.074
1703985074706,BUY,LIMIT,IOC,0.136,42540.08,42370.70,FILLED,0.136,0.136
1703985074706,BUY,LIMIT,IOC,0.136,42540.08,42370.70,FILLED,0.136,0.136
1703985516114,SELL,LIMIT,IOC,0.007,42196.94,42347.30,FILLED,0.007,0.007
1703985516114,SELL,LIMIT,IOC,0.007,42196.94,42347.30,FILLED,0.007,0.007
1703986292053,SELL,LIMIT,IOC,0.167,42128.06,42294.86,FILLED,0.023,0.167
1703986292053,SELL,LIMIT,IOC,0.167,42128.06,42294.86,FILLED,0.023,0.167
1703986667616,SELL,LIMIT,IOC,0.095,42112.32,42280.10,FILLED,0.048,0.095
1703986667616,SELL,LIMIT,IOC,0.095,42112.32,42280.10,FILLED,0.048,0.095
1703986702319,SELL,LIMIT,IOC,0.025,42108.45,42280.00,FILLED,0.025,0.025
1703986702319,SELL,LIMIT,IOC,0.025,42108.45,42280.00,FILLED,0.025,0.025
1703986967631,SELL,LIMIT,IOC,0.221,42078.19,42246.00,FILLED,0.221,0.221
1703986967631,SELL,LIMIT,IOC,0.221,42078.19,42246.00,FILLED,0.221,0.221
1703987008051,SELL,LIMIT,IOC,0.006,42066.12,42230.80,FILLED,0.006,0.006
1703987008051,SELL,LIMIT,IOC,0.006,42066.12,42230.80,FILLED,0.006,0.006
1703987009160,SELL,LIMIT,IOC,0.067,42068.14,42235.60,FILLED,0.067,0.067
1703987009160,SELL,LIMIT,IOC,0.067,42068.14,42235.60,FILLED,0.067,0.067
1703987027451,SELL,LIMIT,IOC,0.027,42057.92,42226.00,FILLED,0.027,0.027
1703987027451,SELL,LIMIT,IOC,0.027,42057.92,42226.00,FILLED,0.027,0.027
1703987031046,SELL,LIMIT,IOC,0.015,42046.38,42206.40,FILLED,0.015,0.015
1703987031046,SELL,LIMIT,IOC,0.015,42046.38,42206.40,FILLED,0.015,0.015
1703987032742,SELL,LIMIT,IOC,0.089,42037.79,42206.40,FILLED,0.089,0.089
1703987032742,SELL,LIMIT,IOC,0.089,42037.79,42206.40,FILLED,0.089,0.089
1703987038013,SELL,LIMIT,IOC,0.055,42034.99,42201.50,FILLED,0.055,0.055
1703987038013,SELL,LIMIT,IOC,0.055,42034.99,42201.50,FILLED,0.055,0.055
1703987438468,BUY,LIMIT,IOC,0.003,42325.71,42245.00,FILLED,0.003,0.003
1703987438468,BUY,LIMIT,IOC,0.003,42325.71,42245.00,FILLED,0.003,0.003
1703987922962,SELL,LIMIT,IOC,0.246,42028.59,42193.30,FILLED,0.246,0.246
1703987922962,SELL,LIMIT,IOC,0.246,42028.59,42193.30,FILLED,0.246,0.246
