time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1699833629836,BUY,LIMIT,IOC,0.093,37167.75,37092.40,FILLED,0.011,0.093
1699833629836,BUY,LIMIT,IOC,0.093,37167.75,37092.40,FILLED,0.011,0.093
1699833632041,SELL,LIMIT,IOC,0.059,36948.79,37092.70,FILLED,0.059,0.059
1699833632041,SELL,LIMIT,IOC,0.059,36948.79,37092.70,FILLED,0.059,0.059
1699833633128,BUY,LIMIT,IOC,0.006,37237.70,37092.80,FILLED,0.006,0.006
1699833633128,BUY,LIMIT,IOC,0.006,37237.70,37092.80,FILLED,0.006,0.006
1699833634550,SELL,LIMIT,IOC,0.123,37065.86,37092.70,FILLED,0.014,0.123
1699833634550,SELL,LIMIT,IOC,0.123,37065.86,37092.70,FILLED,0.014,0.123
1699833656285,BUY,LIMIT,IOC,0.010,37232.56,37097.20,FILLED,0.010,0.010
1699833656285,BUY,LIMIT,IOC,0.010,37232.56,37097.20,FILLED,0.010,0.010
1699833836419,SELL,LIMIT,IOC,0.003,36915.93,37061.90,FILLED,0.003,0.003
1699833836419,SELL,LIMIT,IOC,0.003,36915.93,37061.90,FILLED,0.003,0.003
1699833868995,SELL,LIMIT,IOC,0.008,36910.89,37055.50,FILLED,0.008,0.008
1699833868995,SELL,LIMIT,IOC,0.008,36910.89,37055.50,FILLED,0.008,0.008
1699834459438,BUY,LIMIT,IOC,0.005,37274.93,37122.60,FILLED,0.005,0.005
1699834459438,BUY,LIMIT,IOC,0.005,37274.93,37122.60,FILLED,0.005,0.005
1699834578707,BUY,LIMIT,IOC,0.030,37277.21,37131.70,FILLED,0.030,0.030
1699834578707,BUY,LIMIT,IOC,0.030,37277.21,37131.70,FILLED,0.030,0.030
1699834644204,BUY,LIMIT,IOC,0.025,37288.52,37143.00,FILLED,0.025,0.025
1699834644204,BUY,LIMIT,IOC,0.025,37288.52,37143.00,FILLED,0.025,0.025
1699834646489,BUY,LIMIT,IOC,0.019,37291.24,37150.50,FILLED,0.009,0.019
1699834646489,BUY,LIMIT,IOC,0.019,37291.24,37150.50,FILLED,0.009,0.019
1699835141400,SELL,LIMIT,IOC,0.018,36992.31,36992.31,FILLED,0.018,0.018
1699835141400,SELL,LIMIT,IOC,0.018,36992.31,36992.31,FILLED,0.018,0.018
1699835143208,SELL,LIMIT,IOC,0.012,36832.41,36982.20,FILLED,0.012,0.012
1699835143208,SELL,LIMIT,IOC,0.012,36832.41,36982.20,FILLED,0.012,0.012
1699835163246,SELL,LIMIT,IOC,0.033,36852.45,36989.10,FILLED,0.033,0.033
1699835163246,SELL,LIMIT,IOC,0.033,36852.45,36989.10,FILLED,0.033,0.033
1699835173944,SELL,LIMIT,IOC,0.227,36833.75,36980.00,FILLED,0.154,0.227
1699835173944,SELL,LIMIT,IOC,0.227,36833.75,36980.00,FILLED,0.154,0.227
1699835287243,BUY,LIMIT,IOC,0.002,35857.78,35857.78,FILLED,0.002,0.002
1699835287243,BUY,LIMIT,IOC,0.002,35857.78,35857.78,FILLED,0.002,0.002
1699835434170,BUY,LIMIT,IOC,0.040,37199.68,37055.20,FILLED,0.039,0.040
1699835434170,BUY,LIMIT,IOC,0.040,37199.68,37055.20,FILLED,0.039,0.040
1699835482064,BUY,LIMIT,IOC,0.198,37199.84,37070.00,FILLED,0.198,0.198
1699835482064,BUY,LIMIT,IOC,0.198,37199.84,37070.00,FILLED,0.198,0.198
