time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1704585706462,BUY,LIMIT,IOC,0.034,44082.08,43976.30,FILLED,0.034,0.034
1704585706462,BUY,LIMIT,IOC,0.034,44082.08,43976.30,FILLED,0.034,0.034
1704585726571,BUY,LIMIT,IOC,0.023,44155.68,43979.90,FILLED,0.023,0.023
1704585726571,BUY,LIMIT,IOC,0.023,44155.68,43979.90,FILLED,0.023,0.023
1704585770676,BUY,LIMIT,IOC,0.043,44135.06,43964.80,FILLED,0.043,0.043
1704585770676,BUY,LIMIT,IOC,0.043,44135.06,43964.80,FILLED,0.043,0.043
1704585778570,BUY,LIMIT,IOC,0.118,44118.88,43960.00,FILLED,0.118,0.118
1704585778570,BUY,LIMIT,IOC,0.118,44118.88,43960.00,FILLED,0.118,0.118
1704585780549,SELL,LIMIT,IOC,0.004,44351.48,44351.48,FILLED,0.004,0.004
1704585780549,SELL,LIMIT,IOC,0.004,44351.48,44351.48,FILLED,0.004,0.004
1704585789137,BUY,LIMIT,IOC,0.030,44099.55,43962.50,FILLED,0.030,0.030
1704585789137,BUY,LIMIT,IOC,0.030,44099.55,43962.50,FILLED,0.030,0.030
1704585796065,BUY,LIMIT,IOC,0.020,44134.27,43955.10,FILLED,0.020,0.020
1704585796065,BUY,LIMIT,IOC,0.020,44134.27,43955.10,FILLED,0.020,0.020
1704586511564,BUY,LIMIT,IOC,0.040,44156.11,43984.00,FILLED,0.002,0.040
1704586511564,BUY,LIMIT,IOC,0.040,44156.11,43984.00,FILLED,0.002,0.040
1704586513234,BUY,LIMIT,IOC,0.047,44159.55,43987.10,FILLED,0.047,0.047
1704586513234,BUY,LIMIT,IOC,0.047,44159.55,43987.10,FILLED,0.047,0.047
1704586516246,BUY,LIMIT,IOC,0.006,44163.62,43988.00,FILLED,0.006,0.006
1704586516246,BUY,LIMIT,IOC,0.006,44163.62,43988.00,FILLED,0.006,0.006
1704586557069,BUY,LIMIT,IOC,0.007,44188.95,44029.50,FILLED,0.007,0.007
1704586557069,BUY,LIMIT,IOC,0.007,44188.95,44029.50,FILLED,0.007,0.007
1704586558175,BUY,LIMIT,IOC,0.585,44180.58,44024.90,FILLED,0.585,0.585
1704586558175,BUY,LIMIT,IOC,0.585,44180.58,44024.90,FILLED,0.585,0.585
1704586705199,BUY,LIMIT,IOC,0.026,44028.77,43987.90,FILLED,0.026,0.026
1704586705199,BUY,LIMIT,IOC,0.026,44028.77,43987.90,FILLED,0.026,0.026
1704587151066,BUY,LIMIT,IOC,0.001,44197.98,44021.90,FILLED,0.001,0.001
1704587151066,BUY,LIMIT,IOC,0.001,44197.98,44021.90,FILLED,0.001,0.001
1704587155679,SELL,LIMIT,IOC,0.096,43847.70,44017.00,FILLED,0.096,0.096
1704587155679,SELL,LIMIT,IOC,0.096,43847.70,44017.00,FILLED,0.096,0.096
1704587520190,BUY,LIMIT,IOC,0.138,44198.51,44027.94,FILLED,0.010,0.138
1704587520190,BUY,LIMIT,IOC,0.138,44198.51,44027.94,FILLED,0.010,0.138
1704587521261,BUY,LIMIT,IOC,0.019,44203.47,44025.50,FILLED,0.019,0.019
1704587521261,BUY,LIMIT,IOC,0.019,44203.47,44025.50,FILLED,0.019,0.019
1704587528035,BUY,LIMIT,IOC,0.009,44205.34,44028.40,FILLED,0.009,0.009
1704587528035,BUY,LIMIT,IOC,0.009,44205.34,44028.40,FILLED,0.009,0.009
1704587535057,BUY,LIMIT,IOC,0.118,44205.77,44034.00,FILLED,0.118,0.118
1704587535057,BUY,LIMIT,IOC,0.118,44205.77,44034.00,FILLED,0.118,0.118
1704587536285,BUY,LIMIT,IOC,0.009,44207.89,44031.90,FILLED,0.009,0.009
1704587536285,BUY,LIMIT,IOC,0.009,44207.89,44031.90,FILLED,0.009,0.009
1704587780130,BUY,LIMIT,IOC,0.179,44217.12,44042.80,FILLED,0.174,0.179
1704587780130,BUY,LIMIT,IOC,0.179,44217.12,44042.80,FILLED,0.174,0.179
1704587781360,BUY,LIMIT,IOC,1.041,44216.01,44043.63,FILLED,0.378,1.041
1704587781360,BUY,LIMIT,IOC,1.041,44216.01,44043.63,FILLED,0.378,1.041
1704587784043,BUY,LIMIT,IOC,0.005,44221.96,44066.50,FILLED,0.005,0.005
1704587784043,BUY,LIMIT,IOC,0.005,44221.96,44066.50,FILLED,0.005,0.005
1704587785088,BUY,LIMIT,IOC,0.088,44226.96,44059.80,FILLED,0.088,0.088
1704587785088,BUY,LIMIT,IOC,0.088,44226.96,44059.80,FILLED,0.088,0.088
