time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
1698796867304,BUY,LIMIT,IOC,0.354,34818.01,34680.00,FILLED,0.354,0.354
1698796867304,BUY,LIMIT,IOC,0.354,34818.01,34680.00,FILLED,0.354,0.354
1698796869191,BUY,LIMIT,IOC,0.079,34607.28,34607.28,FILLED,0.079,0.079
1698796869191,BUY,LIMIT,IOC,0.079,34607.28,34607.28,FILLED,0.079,0.079
1698796870330,BUY,LIMIT,IOC,0.009,34819.70,34681.90,FILLED,0.009,0.009
1698796870330,BUY,LIMIT,IOC,0.009,34819.70,34681.90,FILLED,0.009,0.009
1698796879208,BUY,LIMIT,IOC,0.036,34820.93,34681.00,FILLED,0.035,0.036
1698796879208,BUY,LIMIT,IOC,0.036,34820.93,34681.00,FILLED,0.035,0.036
1698796909049,BUY,LIMIT,IOC,0.002,34682.47,34657.90,FILLED,0.002,0.002
1698796909049,BUY,LIMIT,IOC,0.002,34682.47,34657.90,FILLED,0.002,0.002
1698796942312,SELL,LIMIT,IOC,0.006,34504.11,34635.00,FILLED,0.006,0.006
1698796942312,SELL,LIMIT,IOC,0.006,34504.11,34635.00,FILLED,0.006,0.006
1698797490349,BUY,LIMIT,IOC,0.004,34716.95,34595.10,FILLED,0.004,0.004
1698797490349,BUY,LIMIT,IOC,0.004,34716.95,34595.10,FILLED,0.004,0.004
1698797506826,SELL,LIMIT,IOC,0.050,34451.42,34592.00,FILLED,0.003,0.050
1698797506826,SELL,LIMIT,IOC,0.050,34451.42,34592.00,FILLED,0.003,0.050
1698797788180,BUY,LIMIT,IOC,0.057,34760.72,34620.50,FILLED,0.057,0.057
1698797788180,BUY,LIMIT,IOC,0.057,34760.72,34620.50,FILLED,0.057,0.057
1698797798400,BUY,LIMIT,IOC,0.028,34761.14,34635.00,FILLED,0.028,0.028
1698797798400,BUY,LIMIT,IOC,0.028,34761.14,34635.00,FILLED,0.028,0.028
1698797800927,BUY,LIMIT,IOC,0.018,34757.66,34645.40,FILLED,0.001,0.018
1698797800927,BUY,LIMIT,IOC,0.018,34757.66,34645.40,FILLED,0.001,0.018
1698797958127,BUY,LIMIT,IOC,0.058,34754.28,34623.20,FILLED,0.014,0.058
1698797958127,BUY,LIMIT,IOC,0.058,34754.28,34623.20,FILLED,0.014,0.058
